name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
11,karate,HCM,1,34,78,16,1,0,1,10,0,1.5,33.5,1,4,0,11,24,1,0,0.0111,0.00959,0,0,16,4,1,11,0,1,34,1,20,0,7,28,3,20,0.06,3,32,1,26,0,1,34,1,14,0,1.5,33.5,1,13,0,1.5,33.5,20,1,1,34,1,2,2,0.27,17.5,17.5,1,9.65507,242.81335
11,karate,HCM,1,34,78,16,1,0,1,10,0,1.5,33.5,1,4,0,11,24,1,0,0.0111,0.00959,0,0,16,4,1,11,0,1,34,1,20,0,7,28,3,20,0.06,3,32,1,26,0,1,34,1,14,0,1.5,33.5,1,13,0,1.5,33.5,20,1,1,34,1,2,2,0.27,17.5,17.5,5,3.65108,98.17447
12,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0112,0.0147,1,1,11,4,2,10,0.03,7,28,1,20,0,7,28,4,19,0.09,4,31,4,23,0.27,10,25,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,15,6,0.61,22.5,12.5,2,2,0.27,17.5,17.5,0.5,10.36151,276.02688
12,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0112,0.0147,1,1,11,4,2,10,0.03,7,28,1,20,0,7,28,4,19,0.09,4,31,4,23,0.27,10,25,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,15,6,0.61,22.5,12.5,2,2,0.27,17.5,17.5,1,5.87994,128.66058
12,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0112,0.0147,1,1,11,4,2,10,0.03,7,28,1,20,0,7,28,4,19,0.09,4,31,4,23,0.27,10,25,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,15,6,0.61,22.5,12.5,2,2,0.27,17.5,17.5,5,1.15633,34.91679
13,karate,HCM,1,34,78,16,4,1,4,7,0.64,24,11,2,3,0.64,26,9,5,12.5,0.0137,0.0306,0.6,6,8.6,3,5,7,0.73,26,9,9,12,0.64,22,13,13,10,0.7,24,11,18,9,0.76,26,9,11,4,0.45,16.5,18.5,7,7,0.76,27,8,11,10,0.45,16,19,1,3,0,5,30,0.5,5.00102,93.30897
13,karate,HCM,1,34,78,16,4,1,4,7,0.64,24,11,2,3,0.64,26,9,5,12.5,0.0137,0.0306,0.6,6,8.6,3,5,7,0.73,26,9,9,12,0.64,22,13,13,10,0.7,24,11,18,9,0.76,26,9,11,4,0.45,16.5,18.5,7,7,0.76,27,8,11,10,0.45,16,19,1,3,0,5,30,1,2.12643,19.69697
13,karate,HCM,1,34,78,16,4,1,4,7,0.64,24,11,2,3,0.64,26,9,5,12.5,0.0137,0.0306,0.6,6,8.6,3,5,7,0.73,26,9,9,12,0.64,22,13,13,10,0.7,24,11,18,9,0.76,26,9,11,4,0.45,16.5,18.5,7,7,0.76,27,8,11,10,0.45,16,19,1,3,0,5,30,5,0.23967,0.0844
14,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,0.5,5.23982,74.12913
14,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,1,3.15004,51.46876
14,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,5,0.57949,3.48866
15,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,0.5,5.2367,87.05983
15,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,1,2.86524,24.84528
15,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,5,0.77167,18.80171
16,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.00862,0.0168,1,1,4,5,2,10,0.03,7,28,1,20,0,7,28,1,22,0,1,34,6,21,0.33,12,23,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,1,20,0,1,34,3,1,0.76,30,5,0.5,14.49097,399.08742
16,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.00862,0.0168,1,1,4,5,2,10,0.03,7,28,1,20,0,7,28,1,22,0,1,34,6,21,0.33,12,23,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,1,20,0,1,34,3,1,0.76,30,5,1,10.67874,322.38577
16,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.00862,0.0168,1,1,4,5,2,10,0.03,7,28,1,20,0,7,28,1,22,0,1,34,6,21,0.33,12,23,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,1,20,0,1,34,3,1,0.76,30,5,5,2.38545,76.37274
17,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0123,0.0146,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,9,14,0.48,17.5,17.5,3,24,0.18,8,27,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,18,3,0.79,27.5,7.5,2,2,0.27,17.5,17.5,0.5,11.59648,380.08211
17,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0123,0.0146,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,9,14,0.48,17.5,17.5,3,24,0.18,8,27,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,18,3,0.79,27.5,7.5,2,2,0.27,17.5,17.5,1,6.33774,213.59432
17,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0123,0.0146,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,9,14,0.48,17.5,17.5,3,24,0.18,8,27,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,18,3,0.79,27.5,7.5,2,2,0.27,17.5,17.5,5,1.03221,22.04464
18,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,0.5,5.28168,73.32855
18,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,1,3.18115,29.07948
18,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,5,0.74155,10.64027
19,karate,HCM,1,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,13.8,0.0145,0.0197,0.333,1,12.3,3,3,9,0.36,15.5,19.5,11,10,0.7,24,11,16,7,0.79,27,8,8,19,0.39,14,21,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,17,4,0.76,26,9,1,3,0,5,30,0.5,6.51729,124.66823
19,karate,HCM,1,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,13.8,0.0145,0.0197,0.333,1,12.3,3,3,9,0.36,15.5,19.5,11,10,0.7,24,11,16,7,0.79,27,8,8,19,0.39,14,21,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,17,4,0.76,26,9,1,3,0,5,30,1,4.12605,98.85577
19,karate,HCM,1,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,13.8,0.0145,0.0197,0.333,1,12.3,3,3,9,0.36,15.5,19.5,11,10,0.7,24,11,16,7,0.79,27,8,8,19,0.39,14,21,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,17,4,0.76,26,9,1,3,0,5,30,5,0.31263,1.11342
2,karate,HCM,1,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,73.7,0.0175,0.056,0.378,17,7.5,3,8,4,0.91,31,4,18,3,0.94,32,3,22,1,0.97,33.5,1.5,23,4,0.91,31,4,8,7,0.33,12,23,11,3,0.94,32,3,8,13,0.27,10,25,1,3,0,5,30,0.5,2.72362,19.55643
2,karate,HCM,1,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,73.7,0.0175,0.056,0.378,17,7.5,3,8,4,0.91,31,4,18,3,0.94,32,3,22,1,0.97,33.5,1.5,23,4,0.91,31,4,8,7,0.33,12,23,11,3,0.94,32,3,8,13,0.27,10,25,1,3,0,5,30,1,1.2413,7.60584
2,karate,HCM,1,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,73.7,0.0175,0.056,0.378,17,7.5,3,8,4,0.91,31,4,18,3,0.94,32,3,22,1,0.97,33.5,1.5,23,4,0.91,31,4,8,7,0.33,12,23,11,3,0.94,32,3,8,13,0.27,10,25,1,3,0,5,30,5,0.2564,0.17857
20,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,0.5,4.88863,54.40401
20,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,1,3.35307,39.73492
20,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,5,0.75191,7.35705
21,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0123,0.0146,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,9,14,0.48,17.5,17.5,3,24,0.18,8,27,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,18,3,0.79,27.5,7.5,2,2,0.27,17.5,17.5,0.5,10.05001,311.35535
21,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0123,0.0146,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,9,14,0.48,17.5,17.5,3,24,0.18,8,27,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,18,3,0.79,27.5,7.5,2,2,0.27,17.5,17.5,1,6.81289,171.60785
21,karate,HCM,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0123,0.0146,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,9,14,0.48,17.5,17.5,3,24,0.18,8,27,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,18,3,0.79,27.5,7.5,2,2,0.27,17.5,17.5,5,1.13871,31.47284
22,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,0.5,5.33855,65.09896
22,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,1,3.57282,51.95111
22,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0115,0.0145,1,1,14.5,5,2,10,0.03,7,28,1,20,0,7,28,6,17,0.18,10,25,2,25,0.03,4,31,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,19,2,0.85,31,4,3,1,0.76,30,5,5,0.85815,25.98064
23,karate,HCM,1,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,13.6,0.0135,0.0316,0.4,4,8,4,5,7,0.73,26,9,10,11,0.67,23,12,12,11,0.61,22,13,19,8,0.79,27,8,9,6,0.36,13,22,5,9,0.64,22.5,12.5,10,11,0.39,14.5,20.5,2,2,0.27,17.5,17.5,0.5,4.26266,48.6643
23,karate,HCM,1,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,13.6,0.0135,0.0316,0.4,4,8,4,5,7,0.73,26,9,10,11,0.67,23,12,12,11,0.61,22,13,19,8,0.79,27,8,9,6,0.36,13,22,5,9,0.64,22.5,12.5,10,11,0.39,14.5,20.5,2,2,0.27,17.5,17.5,1,1.97216,13.58624
23,karate,HCM,1,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,13.6,0.0135,0.0316,0.4,4,8,4,5,7,0.73,26,9,10,11,0.67,23,12,12,11,0.61,22,13,19,8,0.79,27,8,9,6,0.36,13,22,5,9,0.64,22.5,12.5,10,11,0.39,14.5,20.5,2,2,0.27,17.5,17.5,5,0.24518,0.06933
24,karate,HCM,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,3.9,0.0114,0.021,0.333,1,4.3,4,3,9,0.36,15.5,19.5,7,14,0.58,20,15,5,18,0.12,5.5,29.5,10,17,0.45,16,19,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,3,18,0.06,3,32,2,2,0.27,17.5,17.5,0.5,5.87686,62.31736
24,karate,HCM,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,3.9,0.0114,0.021,0.333,1,4.3,4,3,9,0.36,15.5,19.5,7,14,0.58,20,15,5,18,0.12,5.5,29.5,10,17,0.45,16,19,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,3,18,0.06,3,32,2,2,0.27,17.5,17.5,1,3.40338,33.48266
24,karate,HCM,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,3.9,0.0114,0.021,0.333,1,4.3,4,3,9,0.36,15.5,19.5,7,14,0.58,20,15,5,18,0.12,5.5,29.5,10,17,0.45,16,19,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,3,18,0.06,3,32,2,2,0.27,17.5,17.5,5,0.53046,4.51034
25,karate,HCM,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1,0.0103,0.0209,0.333,1,4.7,5,3,9,0.36,15.5,19.5,4,17,0.48,17,18,2,21,0.03,2,33,9,18,0.42,15,20,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,5,16,0.15,6,29,3,1,0.76,30,5,0.5,6.55841,92.32466
25,karate,HCM,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1,0.0103,0.0209,0.333,1,4.7,5,3,9,0.36,15.5,19.5,4,17,0.48,17,18,2,21,0.03,2,33,9,18,0.42,15,20,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,5,16,0.15,6,29,3,1,0.76,30,5,1,3.22267,32.19792
25,karate,HCM,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1,0.0103,0.0209,0.333,1,4.7,5,3,9,0.36,15.5,19.5,4,17,0.48,17,18,2,21,0.03,2,33,9,18,0.42,15,20,6,9,0.18,8.5,26.5,2,12,0.06,9.5,25.5,5,16,0.15,6,29,3,1,0.76,30,5,5,0.53656,4.99101
26,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0114,0.015,1,1,10.5,5,2,10,0.03,7,28,1,20,0,7,28,5,18,0.12,5.5,29.5,5,22,0.3,11,24,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,14,7,0.58,20,15,3,1,0.76,30,5,0.5,7.03998,98.06629
26,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0114,0.015,1,1,10.5,5,2,10,0.03,7,28,1,20,0,7,28,5,18,0.12,5.5,29.5,5,22,0.3,11,24,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,14,7,0.58,20,15,3,1,0.76,30,5,1,4.17653,46.42205
26,karate,HCM,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0114,0.015,1,1,10.5,5,2,10,0.03,7,28,1,20,0,7,28,5,18,0.12,5.5,29.5,5,22,0.3,11,24,14,1,0.67,28.5,6.5,2,12,0.06,9.5,25.5,14,7,0.58,20,15,3,1,0.76,30,5,5,0.66983,5.04824
27,karate,HCM,1,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,45.5,0.0159,0.0259,0.167,1,10.2,3,4,8,0.55,21.5,13.5,15,6,0.85,29,6,19,4,0.88,30,5,14,13,0.61,21,14,4,11,0.12,5,30,2,12,0.06,9.5,25.5,13,8,0.52,18.5,16.5,1,3,0,5,30,0.5,4.45713,47.76351
27,karate,HCM,1,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,45.5,0.0159,0.0259,0.167,1,10.2,3,4,8,0.55,21.5,13.5,15,6,0.85,29,6,19,4,0.88,30,5,14,13,0.61,21,14,4,11,0.12,5,30,2,12,0.06,9.5,25.5,13,8,0.52,18.5,16.5,1,3,0,5,30,1,2.095,22.68528
27,karate,HCM,1,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,45.5,0.0159,0.0259,0.167,1,10.2,3,4,8,0.55,21.5,13.5,15,6,0.85,29,6,19,4,0.88,30,5,14,13,0.61,21,14,4,11,0.12,5,30,2,12,0.06,9.5,25.5,13,8,0.52,18.5,16.5,1,3,0,5,30,5,0.24931,0.11338
28,karate,HCM,1,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,0,0.0135,0.0194,1,3,11,4,3,9,0.36,15.5,19.5,1,20,0,7,28,12,11,0.61,22,13,7,20,0.36,13,22,14,1,0.67,28.5,6.5,4,10,0.55,20,15,15,6,0.61,22.5,12.5,2,2,0.27,17.5,17.5,0.5,6.11797,101.12665
28,karate,HCM,1,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,0,0.0135,0.0194,1,3,11,4,3,9,0.36,15.5,19.5,1,20,0,7,28,12,11,0.61,22,13,7,20,0.36,13,22,14,1,0.67,28.5,6.5,4,10,0.55,20,15,15,6,0.61,22.5,12.5,2,2,0.27,17.5,17.5,1,2.66441,27.61753
28,karate,HCM,1,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,0,0.0135,0.0194,1,3,11,4,3,9,0.36,15.5,19.5,1,20,0,7,28,12,11,0.61,22,13,7,20,0.36,13,22,14,1,0.67,28.5,6.5,4,10,0.55,20,15,15,6,0.61,22.5,12.5,2,2,0.27,17.5,17.5,5,0.34226,1.86811
29,karate,HCM,1,34,78,18,4,0,4,7,0.64,24,11,1,4,0,11,24,4,1.7,0.0119,0.0263,0.667,4,9,5,4,8,0.55,21.5,13.5,5,16,0.52,18,17,8,15,0.45,16,19,15,12,0.64,22,13,12,3,0.52,19.5,15.5,5,9,0.64,22.5,12.5,12,9,0.48,17,18,3,1,0.76,30,5,0.5,4.72406,43.60213
