name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
1002,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,1,18.49305,941.57466
1002,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,5,10.16601,601.76294
1003,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,0.5,20.25247,1012.66252
1003,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,1,18.43004,767.57679
1003,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,5,11.60713,729.99437
1004,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,0.5,20.5446,964.52731
1004,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,1,20.3329,1044.04839
1004,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,5,10.9641,758.17577
1005,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,0.5,21.79476,1045.77593
1005,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,1,16.80515,700.16403
1005,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,5,11.73053,746.41371
1006,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,0.5,23.49756,1405.88561
1006,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,1,19.78205,951.10846
1006,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,5,9.68528,595.81367
1007,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,0.5,20.12471,984.45147
1007,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,1,18.49706,925.94261
1007,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,5,10.70802,689.35838
1008,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,0.5,41.04656,3687.45277
1008,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,1,43.95598,4288.67103
1008,art8,artificial,,104,237,8,0,7,1,3,0,43.5,61.5,7,3,0.78,87,18,7,0,0.00172,0.00985,1,21,7.1,7,7,4,0.78,86.5,18.5,1,32,0,16.5,88.5,8,19,0.46,52,53,21,14,0.56,62,43,6,1,0.77,92,13,4,2,0.83,90.5,14.5,22,4,0.78,84,21,4,2,0.18,43,62,5,24.213,3295.39229
101,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,0.5,11.66175,489.5747
101,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,1,11.14737,515.20988
101,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,5,6.2544,348.67956
102,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,0.5,10.38864,295.6666
102,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,1,11.42661,490.89302
102,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,5,6.14749,258.77415
103,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,0.5,12.17891,643.24832
103,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,1,11.06317,491.03173
103,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,5,5.50913,255.68685
104,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,0.5,10.65498,493.26929
104,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,1,11.67388,547.76618
104,art8,artificial,,104,237,9,0,5,1,3,0,43.5,61.5,5,5,0.6,69.5,35.5,5,97.5,0.00176,0.0106,0,0,4.2,7,5,6,0.57,67.5,37.5,8,25,0.61,67.5,37.5,11,16,0.66,75.5,29.5,23,12,0.72,79,26,1,6,0,38,67,1,5,0,38,67,10,16,0.24,31.5,73.5,4,2,0.18,43,62,5,4.86487,171.02208
105,art8,artificial,,104,237,9,1,4,2,2,0.83,92.5,12.5,4,6,0.41,52.5,52.5,5,761.2,0.00211,0.0107,0,0,4.6,6,5,6,0.57,67.5,37.5,23,10,0.9,94.5,10.5,19,8,0.9,95,10,24,11,0.81,86,19,1,6,0,38,67,1,5,0,38,67,12,14,0.37,39.5,65.5,3,3,0.07,13.5,91.5,0.5,12.02424,611.8461
105,art8,artificial,,104,237,9,1,4,2,2,0.83,92.5,12.5,4,6,0.41,52.5,52.5,5,761.2,0.00211,0.0107,0,0,4.6,6,5,6,0.57,67.5,37.5,23,10,0.9,94.5,10.5,19,8,0.9,95,10,24,11,0.81,86,19,1,6,0,38,67,1,5,0,38,67,12,14,0.37,39.5,65.5,3,3,0.07,13.5,91.5,1,11.67563,516.30642
105,art8,artificial,,104,237,9,1,4,2,2,0.83,92.5,12.5,4,6,0.41,52.5,52.5,5,761.2,0.00211,0.0107,0,0,4.6,6,5,6,0.57,67.5,37.5,23,10,0.9,94.5,10.5,19,8,0.9,95,10,24,11,0.81,86,19,1,6,0,38,67,1,5,0,38,67,12,14,0.37,39.5,65.5,3,3,0.07,13.5,91.5,5,5.42212,242.49766
106,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,0.5,31.08606,2015.0222
106,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,1,29.45469,1831.92465
106,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,5,15.91603,1558.21361
107,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,0.5,30.99593,1954.56299
107,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,1,29.51286,1494.73816
107,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,5,14.37111,1396.25799
108,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,0.5,31.18271,2066.89235
108,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,1,28.90427,1486.60548
108,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,5,15.92906,1528.91863
109,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,0.5,30.68024,1996.41754
109,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,1,29.49595,1580.97386
109,art8,artificial,,104,237,9,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,1.2,0.0015,0.00868,0,0,5,8,4,7,0.38,49.5,55.5,7,26,0.53,59.5,45.5,4,23,0.18,24,81,14,21,0.36,41.5,63.5,1,6,0,38,67,1,5,0,38,67,14,12,0.4,46.5,58.5,5,1,0.64,85.5,19.5,5,15.2423,1414.67458
1101,art8,artificial,,104,237,5,1,4,2,2,0.83,92.5,12.5,4,6,0.41,52.5,52.5,5,396,0.00204,0.011,0.6,6,3.8,6,5,6,0.57,67.5,37.5,14,19,0.82,85,20,13,14,0.83,86.5,18.5,25,10,0.85,89,16,2,5,0.73,76,29,2,4,0.73,78,27,8,18,0.17,18.5,86.5,3,3,0.07,13.5,91.5,0.5,23.40723,1061.96649
1101,art8,artificial,,104,237,5,1,4,2,2,0.83,92.5,12.5,4,6,0.41,52.5,52.5,5,396,0.00204,0.011,0.6,6,3.8,6,5,6,0.57,67.5,37.5,14,19,0.82,85,20,13,14,0.83,86.5,18.5,25,10,0.85,89,16,2,5,0.73,76,29,2,4,0.73,78,27,8,18,0.17,18.5,86.5,3,3,0.07,13.5,91.5,1,23.75757,1198.26199
1101,art8,artificial,,104,237,5,1,4,2,2,0.83,92.5,12.5,4,6,0.41,52.5,52.5,5,396,0.00204,0.011,0.6,6,3.8,6,5,6,0.57,67.5,37.5,14,19,0.82,85,20,13,14,0.83,86.5,18.5,25,10,0.85,89,16,2,5,0.73,76,29,2,4,0.73,78,27,8,18,0.17,18.5,86.5,3,3,0.07,13.5,91.5,5,12.17321,935.05267
1102,art8,artificial,,104,237,5,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,0,0.0017,0.00913,1,6,4.2,7,4,7,0.38,49.5,55.5,1,32,0,16.5,88.5,7,20,0.37,43,62,16,19,0.45,48.5,56.5,6,1,0.77,92,13,2,4,0.73,78,27,10,16,0.24,31.5,73.5,4,2,0.18,43,62,0.5,22.68383,962.1658
1102,art8,artificial,,104,237,5,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,0,0.0017,0.00913,1,6,4.2,7,4,7,0.38,49.5,55.5,1,32,0,16.5,88.5,7,20,0.37,43,62,16,19,0.45,48.5,56.5,6,1,0.77,92,13,2,4,0.73,78,27,10,16,0.24,31.5,73.5,4,2,0.18,43,62,1,22.69329,1067.85856
1102,art8,artificial,,104,237,5,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,0,0.0017,0.00913,1,6,4.2,7,4,7,0.38,49.5,55.5,1,32,0,16.5,88.5,7,20,0.37,43,62,16,19,0.45,48.5,56.5,6,1,0.77,92,13,2,4,0.73,78,27,10,16,0.24,31.5,73.5,4,2,0.18,43,62,5,12.48022,899.77478
1103,art8,artificial,,104,237,5,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,0,0.0017,0.00913,1,6,4.2,7,4,7,0.38,49.5,55.5,1,32,0,16.5,88.5,7,20,0.37,43,62,16,19,0.45,48.5,56.5,6,1,0.77,92,13,2,4,0.73,78,27,10,16,0.24,31.5,73.5,4,2,0.18,43,62,0.5,22.39779,982.42444
1103,art8,artificial,,104,237,5,0,4,1,3,0,43.5,61.5,4,6,0.41,52.5,52.5,4,0,0.0017,0.00913,1,6,4.2,7,4,7,0.38,49.5,55.5,1,32,0,16.5,88.5,7,20,0.37,43,62,16,19,0.45,48.5,56.5,6,1,0.77,92,13,2,4,0.73,78,27,10,16,0.24,31.5,73.5,4,2,0.18,43,62,1,21.39095,951.22236
