name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
103,polbooks,HCMStar,2,105,441,13,1,1,2,21,0.03,6.5,99.5,2,8,0.54,65,41,2,5,0.00267,0.00424,0,0,4,5,1,21,0,1,105,9,95,0.08,9,97,1,76,0,1,105,2,94,0.01,2,104,1,44,0,11,95,1,21,0,11,95,1,51,0,1,105,3,1,0.5,79,27,1,20.61845,1886.42284
103,polbooks,HCMStar,2,105,441,13,1,1,2,21,0.03,6.5,99.5,2,8,0.54,65,41,2,5,0.00267,0.00424,0,0,4,5,1,21,0,1,105,9,95,0.08,9,97,1,76,0,1,105,2,94,0.01,2,104,1,44,0,11,95,1,21,0,11,95,1,51,0,1,105,3,1,0.5,79,27,5,5.79695,1214.04042
104,polbooks,HCMStar,2,105,441,13,2,1,3,20,0.09,12.5,93.5,2,8,0.54,65,41,3,24.9,0.00283,0.00553,0,0,5.7,5,2,20,0.01,4.5,101.5,41,63,0.39,42,64,4,73,0.04,5,101,18,78,0.16,18,88,1,44,0,11,95,1,21,0,11,95,3,49,0.03,4,102,3,1,0.5,79,27,0.5,24.23171,2056.50674
104,polbooks,HCMStar,2,105,441,13,2,1,3,20,0.09,12.5,93.5,2,8,0.54,65,41,3,24.9,0.00283,0.00553,0,0,5.7,5,2,20,0.01,4.5,101.5,41,63,0.39,42,64,4,73,0.04,5,101,18,78,0.16,18,88,1,44,0,11,95,1,21,0,11,95,3,49,0.03,4,102,3,1,0.5,79,27,1,12.17964,1074.95835
104,polbooks,HCMStar,2,105,441,13,2,1,3,20,0.09,12.5,93.5,2,8,0.54,65,41,3,24.9,0.00283,0.00553,0,0,5.7,5,2,20,0.01,4.5,101.5,41,63,0.39,42,64,4,73,0.04,5,101,18,78,0.16,18,88,1,44,0,11,95,1,21,0,11,95,3,49,0.03,4,102,3,1,0.5,79,27,5,1.28341,98.55867
11,polbooks,HCMStar,2,105,441,49,18,0,18,5,0.92,97.5,8.5,1,9,0,28.5,77.5,18,275.3,0.00386,0.0187,0.19,29,9.8,4,16,6,0.9,96,10,91,13,0.88,93,13,64,13,0.86,90.5,15.5,88,8,0.92,97,9,32,13,0.73,77.5,28.5,20,2,0.98,103.5,2.5,33,19,0.6,65.5,40.5,2,2,0.01,27,79,0.5,2.01373,3.13461
11,polbooks,HCMStar,2,105,441,49,18,0,18,5,0.92,97.5,8.5,1,9,0,28.5,77.5,18,275.3,0.00386,0.0187,0.19,29,9.8,4,16,6,0.9,96,10,91,13,0.88,93,13,64,13,0.86,90.5,15.5,88,8,0.92,97,9,32,13,0.73,77.5,28.5,20,2,0.98,103.5,2.5,33,19,0.6,65.5,40.5,2,2,0.01,27,79,1,0.83323,1.96847
11,polbooks,HCMStar,2,105,441,49,18,0,18,5,0.92,97.5,8.5,1,9,0,28.5,77.5,18,275.3,0.00386,0.0187,0.19,29,9.8,4,16,6,0.9,96,10,91,13,0.88,93,13,64,13,0.86,90.5,15.5,88,8,0.92,97,9,32,13,0.73,77.5,28.5,20,2,0.98,103.5,2.5,33,19,0.6,65.5,40.5,2,2,0.01,27,79,5,0.14391,0.02977
12,polbooks,HCMStar,2,105,441,49,22,3,21,2,0.98,103.5,2.5,4,6,0.81,87.5,18.5,25,536.8,0.00435,0.0245,0.1,30,9.3,4,21,1,0.99,104.5,1.5,103,1,1,105,1,76,1,1,105,1,94,2,0.99,104,2,20,25,0.45,51.5,54.5,21,1,1,105,1,28,24,0.48,52.5,53.5,2,2,0.01,27,79,0.5,1.82111,2.45632
12,polbooks,HCMStar,2,105,441,49,22,3,21,2,0.98,103.5,2.5,4,6,0.81,87.5,18.5,25,536.8,0.00435,0.0245,0.1,30,9.3,4,21,1,0.99,104.5,1.5,103,1,1,105,1,76,1,1,105,1,94,2,0.99,104,2,20,25,0.45,51.5,54.5,21,1,1,105,1,28,24,0.48,52.5,53.5,2,2,0.01,27,79,1,0.75729,0.54914
12,polbooks,HCMStar,2,105,441,49,22,3,21,2,0.98,103.5,2.5,4,6,0.81,87.5,18.5,25,536.8,0.00435,0.0245,0.1,30,9.3,4,21,1,0.99,104.5,1.5,103,1,1,105,1,76,1,1,105,1,94,2,0.99,104,2,20,25,0.45,51.5,54.5,21,1,1,105,1,28,24,0.48,52.5,53.5,2,2,0.01,27,79,5,0.14066,0.05574
13,polbooks,HCMStar,2,105,441,49,13,0,13,10,0.85,89.5,16.5,1,9,0,28.5,77.5,13,110.5,0.00372,0.0138,0.192,15,10.5,4,12,10,0.82,87,19,73,31,0.71,75,31,57,20,0.78,82.5,23.5,79,17,0.83,87,19,33,12,0.75,79,27,15,7,0.91,96,10,38,14,0.79,83.5,22.5,2,2,0.01,27,79,0.5,2.45797,44.26958
13,polbooks,HCMStar,2,105,441,49,13,0,13,10,0.85,89.5,16.5,1,9,0,28.5,77.5,13,110.5,0.00372,0.0138,0.192,15,10.5,4,12,10,0.82,87,19,73,31,0.71,75,31,57,20,0.78,82.5,23.5,79,17,0.83,87,19,33,12,0.75,79,27,15,7,0.91,96,10,38,14,0.79,83.5,22.5,2,2,0.01,27,79,1,0.88232,0.5355
13,polbooks,HCMStar,2,105,441,49,13,0,13,10,0.85,89.5,16.5,1,9,0,28.5,77.5,13,110.5,0.00372,0.0138,0.192,15,10.5,4,12,10,0.82,87,19,73,31,0.71,75,31,57,20,0.78,82.5,23.5,79,17,0.83,87,19,33,12,0.75,79,27,15,7,0.91,96,10,38,14,0.79,83.5,22.5,2,2,0.01,27,79,5,0.14589,0.01467
14,polbooks,HCMStar,2,105,441,49,8,1,9,14,0.69,75.5,30.5,2,8,0.54,65,41,9,77.1,0.00347,0.0102,0.0278,1,7.3,4,8,14,0.68,75.5,30.5,67,37,0.65,69,37,43,34,0.56,60.5,45.5,70,26,0.74,78,28,2,43,0.2,22.5,83.5,2,20,0.2,31,75,12,40,0.12,14,92,2,2,0.01,27,79,0.5,3.89629,97.3427
14,polbooks,HCMStar,2,105,441,49,8,1,9,14,0.69,75.5,30.5,2,8,0.54,65,41,9,77.1,0.00347,0.0102,0.0278,1,7.3,4,8,14,0.68,75.5,30.5,67,37,0.65,69,37,43,34,0.56,60.5,45.5,70,26,0.74,78,28,2,43,0.2,22.5,83.5,2,20,0.2,31,75,12,40,0.12,14,92,2,2,0.01,27,79,1,1.05086,5.63987
14,polbooks,HCMStar,2,105,441,49,8,1,9,14,0.69,75.5,30.5,2,8,0.54,65,41,9,77.1,0.00347,0.0102,0.0278,1,7.3,4,8,14,0.68,75.5,30.5,67,37,0.65,69,37,43,34,0.56,60.5,45.5,70,26,0.74,78,28,2,43,0.2,22.5,83.5,2,20,0.2,31,75,12,40,0.12,14,92,2,2,0.01,27,79,5,0.15835,0.01148
15,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,11.4,0.00321,0.00615,0.3,3,11.8,5,4,18,0.2,32.5,73.5,19,85,0.18,20,86,30,47,0.34,37,69,26,70,0.26,28.5,77.5,41,4,0.91,98,8,4,18,0.51,59,47,45,7,0.89,94.5,11.5,3,1,0.5,79,27,0.5,4.53222,99.40327
15,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,11.4,0.00321,0.00615,0.3,3,11.8,5,4,18,0.2,32.5,73.5,19,85,0.18,20,86,30,47,0.34,37,69,26,70,0.26,28.5,77.5,41,4,0.91,98,8,4,18,0.51,59,47,45,7,0.89,94.5,11.5,3,1,0.5,79,27,1,1.53712,28.49792
15,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,11.4,0.00321,0.00615,0.3,3,11.8,5,4,18,0.2,32.5,73.5,19,85,0.18,20,86,30,47,0.34,37,69,26,70,0.26,28.5,77.5,41,4,0.91,98,8,4,18,0.51,59,47,45,7,0.89,94.5,11.5,3,1,0.5,79,27,5,0.19512,0.03952
16,polbooks,HCMStar,2,105,441,49,3,0,4,19,0.14,20,86,1,9,0,28.5,77.5,3,10,0.00303,0.00434,0.333,1,9,5,2,20,0.01,4.5,101.5,17,87,0.16,18,88,18,59,0.19,21,85,3,93,0.02,3,103,42,3,0.96,102,4,2,20,0.2,31,75,25,27,0.37,41.5,64.5,3,1,0.5,79,27,0.5,11.87116,444.29297
16,polbooks,HCMStar,2,105,441,49,3,0,4,19,0.14,20,86,1,9,0,28.5,77.5,3,10,0.00303,0.00434,0.333,1,9,5,2,20,0.01,4.5,101.5,17,87,0.16,18,88,18,59,0.19,21,85,3,93,0.02,3,103,42,3,0.96,102,4,2,20,0.2,31,75,25,27,0.37,41.5,64.5,3,1,0.5,79,27,1,3.80575,126.77068
16,polbooks,HCMStar,2,105,441,49,3,0,4,19,0.14,20,86,1,9,0,28.5,77.5,3,10,0.00303,0.00434,0.333,1,9,5,2,20,0.01,4.5,101.5,17,87,0.16,18,88,18,59,0.19,21,85,3,93,0.02,3,103,42,3,0.96,102,4,2,20,0.2,31,75,25,27,0.37,41.5,64.5,3,1,0.5,79,27,5,0.23637,0.0588
17,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,15.4,0.00315,0.00615,0,0,10,5,4,18,0.2,32.5,73.5,31,73,0.3,32,74,26,51,0.29,31.5,74.5,26,70,0.26,28.5,77.5,1,44,0,11,95,1,21,0,11,95,35,17,0.67,74,32,3,1,0.5,79,27,0.5,6.11967,190.02034
17,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,15.4,0.00315,0.00615,0,0,10,5,4,18,0.2,32.5,73.5,31,73,0.3,32,74,26,51,0.29,31.5,74.5,26,70,0.26,28.5,77.5,1,44,0,11,95,1,21,0,11,95,35,17,0.67,74,32,3,1,0.5,79,27,1,1.46308,22.70644
17,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,15.4,0.00315,0.00615,0,0,10,5,4,18,0.2,32.5,73.5,31,73,0.3,32,74,26,51,0.29,31.5,74.5,26,70,0.26,28.5,77.5,1,44,0,11,95,1,21,0,11,95,35,17,0.67,74,32,3,1,0.5,79,27,5,0.18808,0.0228
18,polbooks,HCMStar,2,105,441,13,1,2,2,21,0.03,6.5,99.5,3,7,0.7,79,27,3,9.1,0.00318,0.0044,0,0,7,4,2,20,0.01,4.5,101.5,14,90,0.12,14,92,28,49,0.32,34,72,4,92,0.03,4,102,1,44,0,11,95,1,21,0,11,95,10,42,0.1,11,95,2,2,0.01,27,79,0.5,19.87106,1858.22361
18,polbooks,HCMStar,2,105,441,13,1,2,2,21,0.03,6.5,99.5,3,7,0.7,79,27,3,9.1,0.00318,0.0044,0,0,7,4,2,20,0.01,4.5,101.5,14,90,0.12,14,92,28,49,0.32,34,72,4,92,0.03,4,102,1,44,0,11,95,1,21,0,11,95,10,42,0.1,11,95,2,2,0.01,27,79,1,9.67723,1120.28071
18,polbooks,HCMStar,2,105,441,13,1,2,2,21,0.03,6.5,99.5,3,7,0.7,79,27,3,9.1,0.00318,0.0044,0,0,7,4,2,20,0.01,4.5,101.5,14,90,0.12,14,92,28,49,0.32,34,72,4,92,0.03,4,102,1,44,0,11,95,1,21,0,11,95,10,42,0.1,11,95,2,2,0.01,27,79,5,0.30579,2.32329
19,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,10.7,0.00321,0.00617,0.2,2,10.6,5,4,18,0.2,32.5,73.5,18,86,0.17,19,87,30,47,0.34,37,69,27,69,0.28,30.5,75.5,35,10,0.77,84.5,21.5,3,19,0.38,47,59,39,13,0.81,85.5,20.5,3,1,0.5,79,27,0.5,5.11424,131.84674
19,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,10.7,0.00321,0.00617,0.2,2,10.6,5,4,18,0.2,32.5,73.5,18,86,0.17,19,87,30,47,0.34,37,69,27,69,0.28,30.5,75.5,35,10,0.77,84.5,21.5,3,19,0.38,47,59,39,13,0.81,85.5,20.5,3,1,0.5,79,27,1,1.61674,23.70272
19,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,10.7,0.00321,0.00617,0.2,2,10.6,5,4,18,0.2,32.5,73.5,18,86,0.17,19,87,30,47,0.34,37,69,27,69,0.28,30.5,75.5,35,10,0.77,84.5,21.5,3,19,0.38,47,59,39,13,0.81,85.5,20.5,3,1,0.5,79,27,5,0.19297,0.02422
2,polbooks,HCMStar,2,105,441,49,1,3,2,21,0.03,6.5,99.5,4,6,0.81,87.5,18.5,4,12.3,0.00341,0.00528,0.167,1,10,4,3,19,0.07,14.5,91.5,23,81,0.22,24,82,39,38,0.48,51.5,54.5,11,85,0.1,11,95,29,16,0.64,70.5,35.5,2,20,0.2,31,75,35,17,0.67,74,32,2,2,0.01,27,79,0.5,14.77152,1303.75137
2,polbooks,HCMStar,2,105,441,49,1,3,2,21,0.03,6.5,99.5,4,6,0.81,87.5,18.5,4,12.3,0.00341,0.00528,0.167,1,10,4,3,19,0.07,14.5,91.5,23,81,0.22,24,82,39,38,0.48,51.5,54.5,11,85,0.1,11,95,29,16,0.64,70.5,35.5,2,20,0.2,31,75,35,17,0.67,74,32,2,2,0.01,27,79,1,4.7071,264.0844
2,polbooks,HCMStar,2,105,441,49,1,3,2,21,0.03,6.5,99.5,4,6,0.81,87.5,18.5,4,12.3,0.00341,0.00528,0.167,1,10,4,3,19,0.07,14.5,91.5,23,81,0.22,24,82,39,38,0.48,51.5,54.5,11,85,0.1,11,95,29,16,0.64,70.5,35.5,2,20,0.2,31,75,35,17,0.67,74,32,2,2,0.01,27,79,5,0.31115,4.20175
20,polbooks,HCMStar,2,105,441,49,9,1,10,13,0.75,81.5,24.5,2,8,0.54,65,41,10,78.1,0.00361,0.0108,0.111,5,9.9,4,9,13,0.76,80.5,25.5,68,36,0.66,70,36,52,25,0.72,76.5,29.5,72,24,0.76,80,26,22,23,0.55,58.5,47.5,6,16,0.69,75,31,34,18,0.65,69.5,36.5,2,2,0.01,27,79,0.5,3.35512,101.26092
20,polbooks,HCMStar,2,105,441,49,9,1,10,13,0.75,81.5,24.5,2,8,0.54,65,41,10,78.1,0.00361,0.0108,0.111,5,9.9,4,9,13,0.76,80.5,25.5,68,36,0.66,70,36,52,25,0.72,76.5,29.5,72,24,0.76,80,26,22,23,0.55,58.5,47.5,6,16,0.69,75,31,34,18,0.65,69.5,36.5,2,2,0.01,27,79,1,0.86932,1.94329
20,polbooks,HCMStar,2,105,441,49,9,1,10,13,0.75,81.5,24.5,2,8,0.54,65,41,10,78.1,0.00361,0.0108,0.111,5,9.9,4,9,13,0.76,80.5,25.5,68,36,0.66,70,36,52,25,0.72,76.5,29.5,72,24,0.76,80,26,22,23,0.55,58.5,47.5,6,16,0.69,75,31,34,18,0.65,69.5,36.5,2,2,0.01,27,79,5,0.14441,0.01424
21,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,49.9,0.00327,0.00653,0,0,7.2,5,4,18,0.2,32.5,73.5,59,45,0.58,61,45,33,44,0.39,42,64,34,62,0.37,39,67,1,44,0,11,95,1,21,0,11,95,11,41,0.11,12.5,93.5,3,1,0.5,79,27,0.5,5.02366,97.68145
21,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,49.9,0.00327,0.00653,0,0,7.2,5,4,18,0.2,32.5,73.5,59,45,0.58,61,45,33,44,0.39,42,64,34,62,0.37,39,67,1,44,0,11,95,1,21,0,11,95,11,41,0.11,12.5,93.5,3,1,0.5,79,27,1,1.52597,20.65057
21,polbooks,HCMStar,2,105,441,49,5,0,6,17,0.37,47.5,58.5,1,9,0,28.5,77.5,5,49.9,0.00327,0.00653,0,0,7.2,5,4,18,0.2,32.5,73.5,59,45,0.58,61,45,33,44,0.39,42,64,34,62,0.37,39,67,1,44,0,11,95,1,21,0,11,95,11,41,0.11,12.5,93.5,3,1,0.5,79,27,5,0.20046,0.03778
22,polbooks,HCMStar,2,105,441,49,6,1,7,16,0.54,61,45,2,8,0.54,65,41,7,54.1,0.00338,0.00813,0.0476,1,8.7,5,6,16,0.52,59,47,61,43,0.6,63,43,37,40,0.44,48,58,51,45,0.56,59,47,4,41,0.23,26.5,79.5,2,20,0.2,31,75,22,30,0.31,34,72,3,1,0.5,79,27,0.5,4.16793,136.57936
22,polbooks,HCMStar,2,105,441,49,6,1,7,16,0.54,61,45,2,8,0.54,65,41,7,54.1,0.00338,0.00813,0.0476,1,8.7,5,6,16,0.52,59,47,61,43,0.6,63,43,37,40,0.44,48,58,51,45,0.56,59,47,4,41,0.23,26.5,79.5,2,20,0.2,31,75,22,30,0.31,34,72,3,1,0.5,79,27,1,1.04386,1.32431
22,polbooks,HCMStar,2,105,441,49,6,1,7,16,0.54,61,45,2,8,0.54,65,41,7,54.1,0.00338,0.00813,0.0476,1,8.7,5,6,16,0.52,59,47,61,43,0.6,63,43,37,40,0.44,48,58,51,45,0.56,59,47,4,41,0.23,26.5,79.5,2,20,0.2,31,75,22,30,0.31,34,72,3,1,0.5,79,27,5,0.17431,0.02217
23,polbooks,HCMStar,2,105,441,49,9,0,10,13,0.75,81.5,24.5,1,9,0,28.5,77.5,9,46.1,0.00313,0.01,0.0556,2,8.6,5,8,14,0.68,75.5,30.5,57,47,0.55,58,48,24,53,0.27,29,77,69,27,0.73,77,29,6,39,0.28,30,76,3,19,0.38,47,59,21,31,0.29,31.5,74.5,3,1,0.5,79,27,0.5,3.64644,165.24868
