name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
13,karate,HCM,2,34,78,16,4,1,4,7,0.64,24,11,2,3,0.64,26,9,5,18.1,0.0141,0.0299,0.6,6,9,3,5,7,0.73,26,9,14,7,0.82,28,7,14,7,0.82,28,7,17,9,0.76,26,9,12,5,0.42,15,20,7,7,0.76,26.5,8.5,13,10,0.48,17.5,17.5,1,3,0,4,31,5,0.24075,0.09041
14,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,0.5,5.77342,85.18998
14,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,1,3.26826,65.34889
14,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,5,0.49703,3.0796
15,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,0.5,6.18145,99.81588
15,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,1,2.71731,25.94126
15,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,5,0.79545,9.57255
16,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.00901,0.0168,1,1,4,5,2,10,0.03,7,28,1,20,0,7,28,1,20,0,1,34,6,20,0.33,12,23,16,1,0.67,28.5,6.5,2,12,0.03,9,26,1,22,0,1,34,3,1,0.91,32.5,2.5,0.5,15.29419,329.83133
16,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.00901,0.0168,1,1,4,5,2,10,0.03,7,28,1,20,0,7,28,1,20,0,1,34,6,20,0.33,12,23,16,1,0.67,28.5,6.5,2,12,0.03,9,26,1,22,0,1,34,3,1,0.91,32.5,2.5,1,9.985,344.53996
16,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.00901,0.0168,1,1,4,5,2,10,0.03,7,28,1,20,0,7,28,1,20,0,1,34,6,20,0.33,12,23,16,1,0.67,28.5,6.5,2,12,0.03,9,26,1,22,0,1,34,3,1,0.91,32.5,2.5,5,1.99918,55.61224
17,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0122,0.0145,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,7,14,0.18,8.5,26.5,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,19,4,0.76,26.5,8.5,2,2,0.21,19,16,0.5,10.62748,231.58013
17,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0122,0.0145,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,7,14,0.18,8.5,26.5,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,19,4,0.76,26.5,8.5,2,2,0.21,19,16,1,6.92682,251.66839
17,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0122,0.0145,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,7,14,0.18,8.5,26.5,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,19,4,0.76,26.5,8.5,2,2,0.21,19,16,5,1.15682,25.87795
18,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,0.5,6.08906,82.42568
18,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,1,2.85685,50.53854
18,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,5,0.7566,13.31955
19,karate,HCM,2,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,14.1,0.0133,0.0199,0.333,1,10.3,3,3,9,0.36,15.5,19.5,11,10,0.7,24,11,11,10,0.61,21.5,13.5,8,18,0.39,14,21,7,10,0.18,8,27,2,12,0.03,9,26,15,8,0.58,20,15,1,3,0,4,31,0.5,8.38029,157.765
19,karate,HCM,2,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,14.1,0.0133,0.0199,0.333,1,10.3,3,3,9,0.36,15.5,19.5,11,10,0.7,24,11,11,10,0.61,21.5,13.5,8,18,0.39,14,21,7,10,0.18,8,27,2,12,0.03,9,26,15,8,0.58,20,15,1,3,0,4,31,1,4.12642,174.82513
19,karate,HCM,2,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,14.1,0.0133,0.0199,0.333,1,10.3,3,3,9,0.36,15.5,19.5,11,10,0.7,24,11,11,10,0.61,21.5,13.5,8,18,0.39,14,21,7,10,0.18,8,27,2,12,0.03,9,26,15,8,0.58,20,15,1,3,0,4,31,5,0.32612,1.70911
2,karate,HCM,2,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,52.8,0.0169,0.0567,0.356,16,7.1,3,8,4,0.91,31,4,17,4,0.91,31,4,17,4,0.91,31,4,22,4,0.91,31,4,8,9,0.27,10,25,11,3,0.94,32,3,8,15,0.27,10,25,1,3,0,4,31,0.5,3.03835,16.23657
2,karate,HCM,2,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,52.8,0.0169,0.0567,0.356,16,7.1,3,8,4,0.91,31,4,17,4,0.91,31,4,17,4,0.91,31,4,22,4,0.91,31,4,8,9,0.27,10,25,11,3,0.94,32,3,8,15,0.27,10,25,1,3,0,4,31,1,1.20814,4.87917
2,karate,HCM,2,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,52.8,0.0169,0.0567,0.356,16,7.1,3,8,4,0.91,31,4,17,4,0.91,31,4,17,4,0.91,31,4,22,4,0.91,31,4,8,9,0.27,10,25,11,3,0.94,32,3,8,15,0.27,10,25,1,3,0,4,31,5,0.26436,0.1983
20,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,0.5,5.62461,80.80994
20,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,1,3.33279,37.48567
20,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,5,0.88196,18.73132
21,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0122,0.0145,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,7,14,0.18,8.5,26.5,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,19,4,0.76,26.5,8.5,2,2,0.21,19,16,0.5,10.91448,232.00129
21,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0122,0.0145,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,7,14,0.18,8.5,26.5,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,19,4,0.76,26.5,8.5,2,2,0.21,19,16,1,7.12721,347.61935
21,karate,HCM,2,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0122,0.0145,1,1,12.5,4,2,10,0.03,7,28,1,20,0,7,28,7,14,0.18,8.5,26.5,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,19,4,0.76,26.5,8.5,2,2,0.21,19,16,5,0.90478,16.11175
22,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,0.5,6.26442,99.72396
22,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,1,3.59807,46.65116
22,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0125,0.0145,1,1,14.5,4,2,10,0.03,7,28,1,20,0,7,28,9,12,0.36,15,20,3,23,0.06,6,29,16,1,0.67,28.5,6.5,2,12,0.03,9,26,21,2,0.85,31,4,2,2,0.21,19,16,5,0.76506,8.18438
23,karate,HCM,2,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,14,0.0135,0.0316,0.4,4,8,4,5,7,0.73,26,9,10,11,0.67,23,12,12,9,0.67,23.5,11.5,18,8,0.79,27,8,10,7,0.33,12,23,5,9,0.67,23.5,11.5,12,11,0.45,16,19,2,2,0.21,19,16,0.5,5.11136,82.44418
23,karate,HCM,2,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,14,0.0135,0.0316,0.4,4,8,4,5,7,0.73,26,9,10,11,0.67,23,12,12,9,0.67,23.5,11.5,18,8,0.79,27,8,10,7,0.33,12,23,5,9,0.67,23.5,11.5,12,11,0.45,16,19,2,2,0.21,19,16,1,2.03709,15.01624
23,karate,HCM,2,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,14,0.0135,0.0316,0.4,4,8,4,5,7,0.73,26,9,10,11,0.67,23,12,12,9,0.67,23.5,11.5,18,8,0.79,27,8,10,7,0.33,12,23,5,9,0.67,23.5,11.5,12,11,0.45,16,19,2,2,0.21,19,16,5,0.27446,0.13246
24,karate,HCM,2,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1.9,0.0102,0.0212,0.333,1,4.3,5,3,9,0.36,15.5,19.5,6,15,0.55,19,16,3,18,0.06,3,32,10,16,0.45,16,19,7,10,0.18,8,27,2,12,0.03,9,26,2,21,0.03,2,33,3,1,0.91,32.5,2.5,0.5,6.7426,93.09336
24,karate,HCM,2,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1.9,0.0102,0.0212,0.333,1,4.3,5,3,9,0.36,15.5,19.5,6,15,0.55,19,16,3,18,0.06,3,32,10,16,0.45,16,19,7,10,0.18,8,27,2,12,0.03,9,26,2,21,0.03,2,33,3,1,0.91,32.5,2.5,1,3.42006,42.07705
24,karate,HCM,2,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1.9,0.0102,0.0212,0.333,1,4.3,5,3,9,0.36,15.5,19.5,6,15,0.55,19,16,3,18,0.06,3,32,10,16,0.45,16,19,7,10,0.18,8,27,2,12,0.03,9,26,2,21,0.03,2,33,3,1,0.91,32.5,2.5,5,0.50137,2.55892
25,karate,HCM,2,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1.2,0.0101,0.0211,0.333,1,4.7,5,3,9,0.36,15.5,19.5,4,17,0.48,17,18,2,19,0.03,2,33,9,17,0.42,15,20,7,10,0.18,8,27,2,12,0.03,9,26,4,19,0.09,4.5,30.5,3,1,0.91,32.5,2.5,0.5,6.41805,76.98188
25,karate,HCM,2,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1.2,0.0101,0.0211,0.333,1,4.7,5,3,9,0.36,15.5,19.5,4,17,0.48,17,18,2,19,0.03,2,33,9,17,0.42,15,20,7,10,0.18,8,27,2,12,0.03,9,26,4,19,0.09,4.5,30.5,3,1,0.91,32.5,2.5,1,3.77566,55.14493
25,karate,HCM,2,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,1.2,0.0101,0.0211,0.333,1,4.7,5,3,9,0.36,15.5,19.5,4,17,0.48,17,18,2,19,0.03,2,33,9,17,0.42,15,20,7,10,0.18,8,27,2,12,0.03,9,26,4,19,0.09,4.5,30.5,3,1,0.91,32.5,2.5,5,0.60064,8.49047
26,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0114,0.015,1,1,10.5,5,2,10,0.03,7,28,1,20,0,7,28,4,17,0.09,4,31,5,21,0.3,11,24,16,1,0.67,28.5,6.5,2,12,0.03,9,26,16,7,0.61,21,14,3,1,0.91,32.5,2.5,0.5,7.53937,153.29158
26,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0114,0.015,1,1,10.5,5,2,10,0.03,7,28,1,20,0,7,28,4,17,0.09,4,31,5,21,0.3,11,24,16,1,0.67,28.5,6.5,2,12,0.03,9,26,16,7,0.61,21,14,3,1,0.91,32.5,2.5,1,4.38613,57.59523
26,karate,HCM,2,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0114,0.015,1,1,10.5,5,2,10,0.03,7,28,1,20,0,7,28,4,17,0.09,4,31,5,21,0.3,11,24,16,1,0.67,28.5,6.5,2,12,0.03,9,26,16,7,0.61,21,14,3,1,0.91,32.5,2.5,5,0.88215,16.17578
27,karate,HCM,2,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,16.9,0.0135,0.0259,0.167,1,7.5,4,4,8,0.55,21.5,13.5,13,8,0.79,27,8,12,9,0.67,23.5,11.5,13,13,0.61,21,14,4,13,0.09,4,31,2,12,0.03,9,26,10,13,0.33,12,23,2,2,0.21,19,16,0.5,6.2391,96.08571
27,karate,HCM,2,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,16.9,0.0135,0.0259,0.167,1,7.5,4,4,8,0.55,21.5,13.5,13,8,0.79,27,8,12,9,0.67,23.5,11.5,13,13,0.61,21,14,4,13,0.09,4,31,2,12,0.03,9,26,10,13,0.33,12,23,2,2,0.21,19,16,1,2.31095,24.74545
27,karate,HCM,2,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,16.9,0.0135,0.0259,0.167,1,7.5,4,4,8,0.55,21.5,13.5,13,8,0.79,27,8,12,9,0.67,23.5,11.5,13,13,0.61,21,14,4,13,0.09,4,31,2,12,0.03,9,26,10,13,0.33,12,23,2,2,0.21,19,16,5,0.26697,0.09849
28,karate,HCM,2,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,1.8,0.0137,0.0196,0.667,2,11,4,3,9,0.36,15.5,19.5,5,16,0.52,18,17,13,8,0.73,26,9,7,19,0.36,13,22,13,4,0.45,18,17,3,11,0.48,18,17,17,6,0.64,23,12,2,2,0.21,19,16,0.5,6.92898,121.53241
28,karate,HCM,2,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,1.8,0.0137,0.0196,0.667,2,11,4,3,9,0.36,15.5,19.5,5,16,0.52,18,17,13,8,0.73,26,9,7,19,0.36,13,22,13,4,0.45,18,17,3,11,0.48,18,17,17,6,0.64,23,12,2,2,0.21,19,16,1,2.79649,28.02647
28,karate,HCM,2,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,1.8,0.0137,0.0196,0.667,2,11,4,3,9,0.36,15.5,19.5,5,16,0.52,18,17,13,8,0.73,26,9,7,19,0.36,13,22,13,4,0.45,18,17,3,11,0.48,18,17,17,6,0.64,23,12,2,2,0.21,19,16,5,0.30592,0.24361
29,karate,HCM,2,34,78,18,4,0,4,7,0.64,24,11,1,4,0,11,24,4,2.9,0.013,0.0263,0.667,4,9,4,4,8,0.55,21.5,13.5,7,14,0.58,20,15,10,11,0.52,19,16,14,12,0.64,22,13,13,4,0.45,18,17,5,9,0.67,23.5,11.5,13,10,0.48,17.5,17.5,2,2,0.21,19,16,0.5,5.48735,79.69241
29,karate,HCM,2,34,78,18,4,0,4,7,0.64,24,11,1,4,0,11,24,4,2.9,0.013,0.0263,0.667,4,9,4,4,8,0.55,21.5,13.5,7,14,0.58,20,15,10,11,0.52,19,16,14,12,0.64,22,13,13,4,0.45,18,17,5,9,0.67,23.5,11.5,13,10,0.48,17.5,17.5,2,2,0.21,19,16,1,2.67548,30.93122
