name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
13,dolphins,HCM,2,62,159,20,8,0,8,5,0.84,53,10,1,3,0,27,36,8,92.1,0.00455,0.0259,0.5,14,6.2,6,8,5,0.8,51.5,11.5,38,17,0.74,46,17,15,31,0.31,20,43,50,9,0.87,54,9,22,5,0.84,52.5,10.5,13,3,0.95,59,4,12,22,0.33,22.5,40.5,2,3,0.2,23,40,1,2.95984,60.13118
13,dolphins,HCM,2,62,159,20,8,0,8,5,0.84,53,10,1,3,0,27,36,8,92.1,0.00455,0.0259,0.5,14,6.2,6,8,5,0.8,51.5,11.5,38,17,0.74,46,17,15,31,0.31,20,43,50,9,0.87,54,9,22,5,0.84,52.5,10.5,13,3,0.95,59,4,12,22,0.33,22.5,40.5,2,3,0.2,23,40,5,0.39828,0.20922
14,dolphins,HCM,2,62,159,42,12,0,12,1,1,62,1,1,3,0,27,36,12,116.8,0.00617,0.0322,0.258,17,6.8,6,12,1,1,62,1,41,14,0.79,49,14,41,5,0.93,58,5,58,1,1,62,1,13,14,0.51,32,31,15,1,0.98,61.5,1.5,17,17,0.52,34,29,2,3,0.2,23,40,0.5,5.20789,82.12499
14,dolphins,HCM,2,62,159,42,12,0,12,1,1,62,1,1,3,0,27,36,12,116.8,0.00617,0.0322,0.258,17,6.8,6,12,1,1,62,1,41,14,0.79,49,14,41,5,0.93,58,5,58,1,1,62,1,13,14,0.51,32,31,15,1,0.98,61.5,1.5,17,17,0.52,34,29,2,3,0.2,23,40,1,1.76726,10.74229
14,dolphins,HCM,2,62,159,42,12,0,12,1,1,62,1,1,3,0,27,36,12,116.8,0.00617,0.0322,0.258,17,6.8,6,12,1,1,62,1,41,14,0.79,49,14,41,5,0.93,58,5,58,1,1,62,1,13,14,0.51,32,31,15,1,0.98,61.5,1.5,17,17,0.52,34,29,2,3,0.2,23,40,5,0.30585,0.19176
15,dolphins,HCM,2,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,60.7,0.00556,0.0199,0.238,5,6.4,6,7,6,0.69,46,17,32,23,0.64,40,23,30,16,0.7,44.5,18.5,41,18,0.7,44.5,18.5,10,17,0.41,27,36,6,10,0.59,39.5,23.5,14,20,0.43,27.5,35.5,2,3,0.2,23,40,0.5,5.64568,69.93758
15,dolphins,HCM,2,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,60.7,0.00556,0.0199,0.238,5,6.4,6,7,6,0.69,46,17,32,23,0.64,40,23,30,16,0.7,44.5,18.5,41,18,0.7,44.5,18.5,10,17,0.41,27,36,6,10,0.59,39.5,23.5,14,20,0.43,27.5,35.5,2,3,0.2,23,40,1,2.05569,13.44373
15,dolphins,HCM,2,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,60.7,0.00556,0.0199,0.238,5,6.4,6,7,6,0.69,46,17,32,23,0.64,40,23,30,16,0.7,44.5,18.5,41,18,0.7,44.5,18.5,10,17,0.41,27,36,6,10,0.59,39.5,23.5,14,20,0.43,27.5,35.5,2,3,0.2,23,40,5,0.29833,0.11784
16,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,6,0.00543,0.0167,0.6,9,9.5,7,6,7,0.56,38.5,24.5,10,45,0.28,18,45,27,19,0.62,40,23,32,27,0.54,34,29,25,2,0.95,59.5,3.5,10,6,0.84,52.5,10.5,31,3,0.93,58,5,3,2,0.54,44,19,0.5,6.33141,136.43857
16,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,6,0.00543,0.0167,0.6,9,9.5,7,6,7,0.56,38.5,24.5,10,45,0.28,18,45,27,19,0.62,40,23,32,27,0.54,34,29,25,2,0.95,59.5,3.5,10,6,0.84,52.5,10.5,31,3,0.93,58,5,3,2,0.54,44,19,1,2.29483,29.81949
16,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,6,0.00543,0.0167,0.6,9,9.5,7,6,7,0.56,38.5,24.5,10,45,0.28,18,45,27,19,0.62,40,23,32,27,0.54,34,29,25,2,0.95,59.5,3.5,10,6,0.84,52.5,10.5,31,3,0.93,58,5,3,2,0.54,44,19,5,0.30409,0.20779
17,dolphins,HCM,2,62,159,20,9,0,9,4,0.89,56,7,1,3,0,27,36,9,199.6,0.00508,0.0316,0.222,8,5.3,6,9,4,0.87,55.5,7.5,48,7,0.9,56,7,20,26,0.39,26,37,57,2,0.98,61,2,8,19,0.38,24,39,9,7,0.74,48.5,14.5,6,28,0.11,9.5,53.5,2,3,0.2,23,40,0.5,6.68919,118.51678
17,dolphins,HCM,2,62,159,20,9,0,9,4,0.89,56,7,1,3,0,27,36,9,199.6,0.00508,0.0316,0.222,8,5.3,6,9,4,0.87,55.5,7.5,48,7,0.9,56,7,20,26,0.39,26,37,57,2,0.98,61,2,8,19,0.38,24,39,9,7,0.74,48.5,14.5,6,28,0.11,9.5,53.5,2,3,0.2,23,40,1,3.48324,85.57864
17,dolphins,HCM,2,62,159,20,9,0,9,4,0.89,56,7,1,3,0,27,36,9,199.6,0.00508,0.0316,0.222,8,5.3,6,9,4,0.87,55.5,7.5,48,7,0.9,56,7,20,26,0.39,26,37,57,2,0.98,61,2,8,19,0.38,24,39,9,7,0.74,48.5,14.5,6,28,0.11,9.5,53.5,2,3,0.2,23,40,5,0.37749,0.13197
18,dolphins,HCM,2,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,27,0.00556,0.0194,0.524,11,8.3,7,7,6,0.69,46,17,20,35,0.44,28,35,30,16,0.7,44.5,18.5,40,19,0.69,43,20,23,4,0.87,54.5,8.5,11,5,0.87,55,8,25,9,0.77,48,15,3,2,0.54,44,19,0.5,5.60064,93.54231
18,dolphins,HCM,2,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,27,0.00556,0.0194,0.524,11,8.3,7,7,6,0.69,46,17,20,35,0.44,28,35,30,16,0.7,44.5,18.5,40,19,0.69,43,20,23,4,0.87,54.5,8.5,11,5,0.87,55,8,25,9,0.77,48,15,3,2,0.54,44,19,1,2.21224,21.08081
18,dolphins,HCM,2,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,27,0.00556,0.0194,0.524,11,8.3,7,7,6,0.69,46,17,20,35,0.44,28,35,30,16,0.7,44.5,18.5,40,19,0.69,43,20,23,4,0.87,54.5,8.5,11,5,0.87,55,8,25,9,0.77,48,15,3,2,0.54,44,19,5,0.30726,0.15809
19,dolphins,HCM,2,62,159,20,3,1,3,10,0.25,20,43,2,2,0.87,56.5,6.5,4,22.7,0.00541,0.013,0.333,2,6.2,5,4,9,0.34,24,39,16,39,0.38,24,39,26,20,0.56,36.5,26.5,21,38,0.36,23,40,18,9,0.62,42.5,20.5,3,13,0.38,26,37,12,22,0.33,22.5,40.5,1,4,0,6.5,56.5,0.5,7.50878,147.41939
19,dolphins,HCM,2,62,159,20,3,1,3,10,0.25,20,43,2,2,0.87,56.5,6.5,4,22.7,0.00541,0.013,0.333,2,6.2,5,4,9,0.34,24,39,16,39,0.38,24,39,26,20,0.56,36.5,26.5,21,38,0.36,23,40,18,9,0.62,42.5,20.5,3,13,0.38,26,37,12,22,0.33,22.5,40.5,1,4,0,6.5,56.5,1,2.98836,42.49936
19,dolphins,HCM,2,62,159,20,3,1,3,10,0.25,20,43,2,2,0.87,56.5,6.5,4,22.7,0.00541,0.013,0.333,2,6.2,5,4,9,0.34,24,39,16,39,0.38,24,39,26,20,0.56,36.5,26.5,21,38,0.36,23,40,18,9,0.62,42.5,20.5,3,13,0.38,26,37,12,22,0.33,22.5,40.5,1,4,0,6.5,56.5,5,0.34474,0.11296
2,dolphins,HCM,2,62,159,42,4,0,4,9,0.39,27,36,1,3,0,27,36,4,26.8,0.00503,0.0134,0.167,1,4.5,6,4,9,0.34,24,39,19,36,0.43,27,36,19,27,0.38,24,39,23,36,0.39,25,38,6,21,0.33,21.5,41.5,2,14,0.26,20,43,3,31,0.03,3.5,59.5,2,3,0.2,23,40,0.5,6.38216,121.41343
2,dolphins,HCM,2,62,159,42,4,0,4,9,0.39,27,36,1,3,0,27,36,4,26.8,0.00503,0.0134,0.167,1,4.5,6,4,9,0.34,24,39,19,36,0.43,27,36,19,27,0.38,24,39,23,36,0.39,25,38,6,21,0.33,21.5,41.5,2,14,0.26,20,43,3,31,0.03,3.5,59.5,2,3,0.2,23,40,1,3.09996,41.85785
2,dolphins,HCM,2,62,159,42,4,0,4,9,0.39,27,36,1,3,0,27,36,4,26.8,0.00503,0.0134,0.167,1,4.5,6,4,9,0.34,24,39,19,36,0.43,27,36,19,27,0.38,24,39,23,36,0.39,25,38,6,21,0.33,21.5,41.5,2,14,0.26,20,43,3,31,0.03,3.5,59.5,2,3,0.2,23,40,5,0.38547,0.16366
20,dolphins,HCM,2,62,159,42,9,0,9,4,0.89,56,7,1,3,0,27,36,9,175.5,0.00645,0.0247,0.139,5,6.2,6,9,4,0.87,55.5,7.5,46,9,0.87,54,9,43,3,0.97,60,3,48,11,0.84,52,11,4,23,0.3,19,44,6,10,0.59,39.5,23.5,12,22,0.33,22.5,40.5,2,3,0.2,23,40,0.5,5.15847,77.78084
20,dolphins,HCM,2,62,159,42,9,0,9,4,0.89,56,7,1,3,0,27,36,9,175.5,0.00645,0.0247,0.139,5,6.2,6,9,4,0.87,55.5,7.5,46,9,0.87,54,9,43,3,0.97,60,3,48,11,0.84,52,11,4,23,0.3,19,44,6,10,0.59,39.5,23.5,12,22,0.33,22.5,40.5,2,3,0.2,23,40,1,1.99482,22.24396
20,dolphins,HCM,2,62,159,42,9,0,9,4,0.89,56,7,1,3,0,27,36,9,175.5,0.00645,0.0247,0.139,5,6.2,6,9,4,0.87,55.5,7.5,46,9,0.87,54,9,43,3,0.97,60,3,48,11,0.84,52,11,4,23,0.3,19,44,6,10,0.59,39.5,23.5,12,22,0.33,22.5,40.5,2,3,0.2,23,40,5,0.27565,0.1109
21,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,22.4,0.00538,0.017,0.533,8,9.7,7,6,7,0.56,38.5,24.5,15,40,0.36,23,40,25,21,0.54,34,29,34,25,0.57,36.5,26.5,24,3,0.9,57,6,9,7,0.74,48.5,14.5,32,2,0.95,59,4,3,2,0.54,44,19,0.5,5.59266,74.27533
21,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,22.4,0.00538,0.017,0.533,8,9.7,7,6,7,0.56,38.5,24.5,15,40,0.36,23,40,25,21,0.54,34,29,34,25,0.57,36.5,26.5,24,3,0.9,57,6,9,7,0.74,48.5,14.5,32,2,0.95,59,4,3,2,0.54,44,19,1,2.09665,15.18567
21,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,22.4,0.00538,0.017,0.533,8,9.7,7,6,7,0.56,38.5,24.5,15,40,0.36,23,40,25,21,0.54,34,29,34,25,0.57,36.5,26.5,24,3,0.9,57,6,9,7,0.74,48.5,14.5,32,2,0.95,59,4,3,2,0.54,44,19,5,0.28969,0.08255
22,dolphins,HCM,2,62,159,20,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.00389,0.0054,0,0,9,7,1,12,0,5,58,1,54,0,5,58,4,42,0.05,5,58,6,53,0.1,7.5,55.5,1,26,0,8.5,54.5,1,15,0,8.5,54.5,27,7,0.8,51.5,11.5,3,2,0.54,44,19,0.5,23.29467,1020.81693
22,dolphins,HCM,2,62,159,20,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.00389,0.0054,0,0,9,7,1,12,0,5,58,1,54,0,5,58,4,42,0.05,5,58,6,53,0.1,7.5,55.5,1,26,0,8.5,54.5,1,15,0,8.5,54.5,27,7,0.8,51.5,11.5,3,2,0.54,44,19,1,18.71431,900.39068
22,dolphins,HCM,2,62,159,20,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.00389,0.0054,0,0,9,7,1,12,0,5,58,1,54,0,5,58,4,42,0.05,5,58,6,53,0.1,7.5,55.5,1,26,0,8.5,54.5,1,15,0,8.5,54.5,27,7,0.8,51.5,11.5,3,2,0.54,44,19,5,5.23161,245.23925
23,dolphins,HCM,2,62,159,42,3,0,3,10,0.25,20,43,1,3,0,27,36,3,57.9,0.00541,0.00987,0.333,1,9.3,6,3,10,0.25,18.5,44.5,29,26,0.59,37,26,26,20,0.56,36.5,26.5,15,44,0.26,17,46,18,9,0.62,42.5,20.5,2,14,0.26,20,43,30,4,0.9,56.5,6.5,2,3,0.2,23,40,0.5,8.33687,159.54078
23,dolphins,HCM,2,62,159,42,3,0,3,10,0.25,20,43,1,3,0,27,36,3,57.9,0.00541,0.00987,0.333,1,9.3,6,3,10,0.25,18.5,44.5,29,26,0.59,37,26,26,20,0.56,36.5,26.5,15,44,0.26,17,46,18,9,0.62,42.5,20.5,2,14,0.26,20,43,30,4,0.9,56.5,6.5,2,3,0.2,23,40,1,3.55327,60.07146
23,dolphins,HCM,2,62,159,42,3,0,3,10,0.25,20,43,1,3,0,27,36,3,57.9,0.00541,0.00987,0.333,1,9.3,6,3,10,0.25,18.5,44.5,29,26,0.59,37,26,26,20,0.56,36.5,26.5,15,44,0.26,17,46,18,9,0.62,42.5,20.5,2,14,0.26,20,43,30,4,0.9,56.5,6.5,2,3,0.2,23,40,5,0.42045,1.21623
24,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,13.5,0.00513,0.0169,0.533,8,9.3,7,6,7,0.56,38.5,24.5,13,42,0.33,21,42,22,24,0.46,29.5,33.5,33,26,0.56,35,28,24,3,0.9,57,6,9,7,0.74,48.5,14.5,30,4,0.9,56.5,6.5,3,2,0.54,44,19,0.5,5.90519,88.42353
24,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,13.5,0.00513,0.0169,0.533,8,9.3,7,6,7,0.56,38.5,24.5,13,42,0.33,21,42,22,24,0.46,29.5,33.5,33,26,0.56,35,28,24,3,0.9,57,6,9,7,0.74,48.5,14.5,30,4,0.9,56.5,6.5,3,2,0.54,44,19,1,2.41349,27.8442
24,dolphins,HCM,2,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,13.5,0.00513,0.0169,0.533,8,9.3,7,6,7,0.56,38.5,24.5,13,42,0.33,21,42,22,24,0.46,29.5,33.5,33,26,0.56,35,28,24,3,0.9,57,6,9,7,0.74,48.5,14.5,30,4,0.9,56.5,6.5,3,2,0.54,44,19,5,0.30914,0.12215
25,dolphins,HCM,2,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,2.9,0.00415,0.0115,0.667,2,5.7,6,3,10,0.25,18.5,44.5,7,48,0.23,15,48,9,37,0.2,13.5,49.5,18,41,0.31,20,43,26,1,0.98,61.5,1.5,3,13,0.38,26,37,9,25,0.23,15.5,47.5,2,3,0.2,23,40,0.5,10.10861,218.43339
25,dolphins,HCM,2,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,2.9,0.00415,0.0115,0.667,2,5.7,6,3,10,0.25,18.5,44.5,7,48,0.23,15,48,9,37,0.2,13.5,49.5,18,41,0.31,20,43,26,1,0.98,61.5,1.5,3,13,0.38,26,37,9,25,0.23,15.5,47.5,2,3,0.2,23,40,1,6.18821,158.17293
25,dolphins,HCM,2,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,2.9,0.00415,0.0115,0.667,2,5.7,6,3,10,0.25,18.5,44.5,7,48,0.23,15,48,9,37,0.2,13.5,49.5,18,41,0.31,20,43,26,1,0.98,61.5,1.5,3,13,0.38,26,37,9,25,0.23,15.5,47.5,2,3,0.2,23,40,5,0.51307,0.78016
26,dolphins,HCM,2,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,8.4,0.00457,0.0113,0.667,2,5.3,6,3,10,0.25,18.5,44.5,11,44,0.3,19,44,16,30,0.33,21,42,17,42,0.3,19,44,26,1,0.98,61.5,1.5,3,13,0.38,26,37,6,28,0.11,9.5,53.5,2,3,0.2,23,40,0.5,10.08694,215.03337
26,dolphins,HCM,2,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,8.4,0.00457,0.0113,0.667,2,5.3,6,3,10,0.25,18.5,44.5,11,44,0.3,19,44,16,30,0.33,21,42,17,42,0.3,19,44,26,1,0.98,61.5,1.5,3,13,0.38,26,37,6,28,0.11,9.5,53.5,2,3,0.2,23,40,1,5.37314,108.99899
26,dolphins,HCM,2,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,8.4,0.00457,0.0113,0.667,2,5.3,6,3,10,0.25,18.5,44.5,11,44,0.3,19,44,16,30,0.33,21,42,17,42,0.3,19,44,26,1,0.98,61.5,1.5,3,13,0.38,26,37,6,28,0.11,9.5,53.5,2,3,0.2,23,40,5,0.49152,1.61201
27,dolphins,HCM,2,62,159,20,5,0,5,8,0.48,32,31,1,3,0,27,36,5,50.7,0.00515,0.0173,0.4,4,5.6,5,5,8,0.43,30.5,32.5,28,27,0.57,36,27,23,23,0.49,31.5,31.5,36,23,0.62,39,24,21,6,0.79,50,13,5,11,0.52,34.5,28.5,8,26,0.2,13.5,49.5,1,4,0,6.5,56.5,0.5,13.09613,556.53702
27,dolphins,HCM,2,62,159,20,5,0,5,8,0.48,32,31,1,3,0,27,36,5,50.7,0.00515,0.0173,0.4,4,5.6,5,5,8,0.43,30.5,32.5,28,27,0.57,36,27,23,23,0.49,31.5,31.5,36,23,0.62,39,24,21,6,0.79,50,13,5,11,0.52,34.5,28.5,8,26,0.2,13.5,49.5,1,4,0,6.5,56.5,1,5.82354,196.80592
27,dolphins,HCM,2,62,159,20,5,0,5,8,0.48,32,31,1,3,0,27,36,5,50.7,0.00515,0.0173,0.4,4,5.6,5,5,8,0.43,30.5,32.5,28,27,0.57,36,27,23,23,0.49,31.5,31.5,36,23,0.62,39,24,21,6,0.79,50,13,5,11,0.52,34.5,28.5,8,26,0.2,13.5,49.5,1,4,0,6.5,56.5,5,0.39225,0.21586
28,dolphins,HCM,2,62,159,42,4,1,4,9,0.39,27,36,2,2,0.87,56.5,6.5,5,78.7,0.00585,0.015,0.3,3,6,5,5,8,0.43,30.5,32.5,35,20,0.69,43,20,34,12,0.82,51,12,26,33,0.44,28,35,16,11,0.56,36,27,4,12,0.46,30.5,32.5,11,23,0.28,19,44,1,4,0,6.5,56.5,0.5,8.51741,308.2908
28,dolphins,HCM,2,62,159,42,4,1,4,9,0.39,27,36,2,2,0.87,56.5,6.5,5,78.7,0.00585,0.015,0.3,3,6,5,5,8,0.43,30.5,32.5,35,20,0.69,43,20,34,12,0.82,51,12,26,33,0.44,28,35,16,11,0.56,36,27,4,12,0.46,30.5,32.5,11,23,0.28,19,44,1,4,0,6.5,56.5,1,2.97115,59.65562
