name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
11,dolphins,HCMStar,1,62,159,42,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.00424,0.00521,0,0,6,7,1,12,0,5,58,1,52,0,5.5,57.5,7,40,0.1,7.5,55.5,5,53,0.07,5.5,57.5,1,22,0,12.5,50.5,1,9,0,12.5,50.5,15,17,0.46,30.5,32.5,4,1,0.97,61,2,1,18.561,921.36374
11,dolphins,HCMStar,1,62,159,42,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.00424,0.00521,0,0,6,7,1,12,0,5,58,1,52,0,5.5,57.5,7,40,0.1,7.5,55.5,5,53,0.07,5.5,57.5,1,22,0,12.5,50.5,1,9,0,12.5,50.5,15,17,0.46,30.5,32.5,4,1,0.97,61,2,5,6.05762,361.62106
12,dolphins,HCMStar,1,62,159,42,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.0042,0.00508,0,0,5,7,1,12,0,5,58,1,52,0,5.5,57.5,5,42,0.07,5,58,2,56,0.02,2,61,1,22,0,12.5,50.5,1,9,0,12.5,50.5,6,26,0.08,8.5,54.5,4,1,0.97,61,2,0.5,20.40578,696.27136
12,dolphins,HCMStar,1,62,159,42,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.0042,0.00508,0,0,5,7,1,12,0,5,58,1,52,0,5.5,57.5,5,42,0.07,5,58,2,56,0.02,2,61,1,22,0,12.5,50.5,1,9,0,12.5,50.5,6,26,0.08,8.5,54.5,4,1,0.97,61,2,1,15.39617,707.94384
12,dolphins,HCMStar,1,62,159,42,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.0042,0.00508,0,0,5,7,1,12,0,5,58,1,52,0,5.5,57.5,5,42,0.07,5,58,2,56,0.02,2,61,1,22,0,12.5,50.5,1,9,0,12.5,50.5,6,26,0.08,8.5,54.5,4,1,0.97,61,2,5,7.2487,398.5697
13,dolphins,HCMStar,1,62,159,20,8,0,8,5,0.84,53,10,1,3,0,27,36,8,34.8,0.00498,0.0248,0.107,3,5.3,5,8,5,0.8,51.5,11.5,19,34,0.46,29,34,20,27,0.36,23,40,48,10,0.85,53,10,11,12,0.59,37,26,4,6,0.67,44.5,18.5,9,23,0.26,17,46,2,3,0.13,22,41,0.5,11.12373,274.6875
13,dolphins,HCMStar,1,62,159,20,8,0,8,5,0.84,53,10,1,3,0,27,36,8,34.8,0.00498,0.0248,0.107,3,5.3,5,8,5,0.8,51.5,11.5,19,34,0.46,29,34,20,27,0.36,23,40,48,10,0.85,53,10,11,12,0.59,37,26,4,6,0.67,44.5,18.5,9,23,0.26,17,46,2,3,0.13,22,41,1,4.26092,79.47617
13,dolphins,HCMStar,1,62,159,20,8,0,8,5,0.84,53,10,1,3,0,27,36,8,34.8,0.00498,0.0248,0.107,3,5.3,5,8,5,0.8,51.5,11.5,19,34,0.46,29,34,20,27,0.36,23,40,48,10,0.85,53,10,11,12,0.59,37,26,4,6,0.67,44.5,18.5,9,23,0.26,17,46,2,3,0.13,22,41,5,0.36216,0.18002
14,dolphins,HCMStar,1,62,159,42,12,0,12,1,1,62,1,1,3,0,27,36,12,194.6,0.00662,0.0336,0.106,7,5.6,5,12,1,1,62,1,47,6,0.92,57,6,45,2,0.97,60.5,2.5,57,1,1,62,1,10,13,0.57,36,27,8,2,0.98,61,2,12,20,0.36,23,40,2,3,0.13,22,41,0.5,4.79567,99.88514
14,dolphins,HCMStar,1,62,159,42,12,0,12,1,1,62,1,1,3,0,27,36,12,194.6,0.00662,0.0336,0.106,7,5.6,5,12,1,1,62,1,47,6,0.92,57,6,45,2,0.97,60.5,2.5,57,1,1,62,1,10,13,0.57,36,27,8,2,0.98,61,2,12,20,0.36,23,40,2,3,0.13,22,41,1,1.82631,14.26265
14,dolphins,HCMStar,1,62,159,42,12,0,12,1,1,62,1,1,3,0,27,36,12,194.6,0.00662,0.0336,0.106,7,5.6,5,12,1,1,62,1,47,6,0.92,57,6,45,2,0.97,60.5,2.5,57,1,1,62,1,10,13,0.57,36,27,8,2,0.98,61,2,12,20,0.36,23,40,2,3,0.13,22,41,5,0.33101,0.24502
15,dolphins,HCMStar,1,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,128.9,0.00606,0.0222,0.0476,1,4.9,5,7,6,0.69,46,17,41,12,0.82,51,12,37,10,0.77,48.5,14.5,43,15,0.77,48,15,3,20,0.41,26.5,36.5,2,8,0.39,30,33,5,27,0.07,5,58,2,3,0.13,22,41,0.5,6.41242,218.01097
15,dolphins,HCMStar,1,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,128.9,0.00606,0.0222,0.0476,1,4.9,5,7,6,0.69,46,17,41,12,0.82,51,12,37,10,0.77,48.5,14.5,43,15,0.77,48,15,3,20,0.41,26.5,36.5,2,8,0.39,30,33,5,27,0.07,5,58,2,3,0.13,22,41,1,2.32252,28.30535
15,dolphins,HCMStar,1,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,128.9,0.00606,0.0222,0.0476,1,4.9,5,7,6,0.69,46,17,41,12,0.82,51,12,37,10,0.77,48.5,14.5,43,15,0.77,48,15,3,20,0.41,26.5,36.5,2,8,0.39,30,33,5,27,0.07,5,58,2,3,0.13,22,41,5,0.34547,0.20553
16,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,45.8,0.00625,0.0171,0.2,3,8.2,5,6,7,0.56,38.5,24.5,25,28,0.56,35,28,39,8,0.84,52.5,10.5,30,28,0.56,35,28,18,5,0.8,53,10,4,6,0.67,44.5,18.5,27,5,0.87,55,8,2,3,0.13,22,41,0.5,5.44163,132.50393
16,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,45.8,0.00625,0.0171,0.2,3,8.2,5,6,7,0.56,38.5,24.5,25,28,0.56,35,28,39,8,0.84,52.5,10.5,30,28,0.56,35,28,18,5,0.8,53,10,4,6,0.67,44.5,18.5,27,5,0.87,55,8,2,3,0.13,22,41,1,2.11403,22.02578
16,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,45.8,0.00625,0.0171,0.2,3,8.2,5,6,7,0.56,38.5,24.5,25,28,0.56,35,28,39,8,0.84,52.5,10.5,30,28,0.56,35,28,18,5,0.8,53,10,4,6,0.67,44.5,18.5,27,5,0.87,55,8,2,3,0.13,22,41,5,0.33472,0.17699
17,dolphins,HCMStar,1,62,159,20,9,0,9,4,0.89,56,7,1,3,0,27,36,9,100.2,0.00493,0.029,0.139,5,4.6,5,9,4,0.87,55.5,7.5,38,15,0.77,48,15,18,29,0.33,21,42,53,5,0.93,58,5,13,10,0.64,41,22,6,4,0.87,56.5,6.5,3,29,0.03,3,60,2,3,0.13,22,41,0.5,11.15192,296.89965
17,dolphins,HCMStar,1,62,159,20,9,0,9,4,0.89,56,7,1,3,0,27,36,9,100.2,0.00493,0.029,0.139,5,4.6,5,9,4,0.87,55.5,7.5,38,15,0.77,48,15,18,29,0.33,21,42,53,5,0.93,58,5,13,10,0.64,41,22,6,4,0.87,56.5,6.5,3,29,0.03,3,60,2,3,0.13,22,41,1,4.29674,78.75543
17,dolphins,HCMStar,1,62,159,20,9,0,9,4,0.89,56,7,1,3,0,27,36,9,100.2,0.00493,0.029,0.139,5,4.6,5,9,4,0.87,55.5,7.5,38,15,0.77,48,15,18,29,0.33,21,42,53,5,0.93,58,5,13,10,0.64,41,22,6,4,0.87,56.5,6.5,3,29,0.03,3,60,2,3,0.13,22,41,5,0.37036,0.23618
18,dolphins,HCMStar,1,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,51.2,0.0061,0.0194,0.19,4,7.1,5,7,6,0.69,46,17,28,25,0.61,38,25,38,9,0.8,50.5,12.5,36,22,0.66,41,22,17,6,0.75,48,15,5,5,0.77,50.5,12.5,21,11,0.75,47,16,2,3,0.13,22,41,0.5,5.66225,116.42031
18,dolphins,HCMStar,1,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,51.2,0.0061,0.0194,0.19,4,7.1,5,7,6,0.69,46,17,28,25,0.61,38,25,38,9,0.8,50.5,12.5,36,22,0.66,41,22,17,6,0.75,48,15,5,5,0.77,50.5,12.5,21,11,0.75,47,16,2,3,0.13,22,41,1,2.20388,30.99597
18,dolphins,HCMStar,1,62,159,42,7,0,7,6,0.72,48,15,1,3,0,27,36,7,51.2,0.0061,0.0194,0.19,4,7.1,5,7,6,0.69,46,17,28,25,0.61,38,25,38,9,0.8,50.5,12.5,36,22,0.66,41,22,17,6,0.75,48,15,5,5,0.77,50.5,12.5,21,11,0.75,47,16,2,3,0.13,22,41,5,0.32558,0.17028
19,dolphins,HCMStar,1,62,159,20,3,1,3,10,0.25,20,43,2,2,0.87,56.5,6.5,4,122.4,0.00575,0.0131,0.167,1,6.5,4,4,9,0.34,24,39,40,13,0.8,50,13,34,13,0.7,44,19,21,37,0.36,24,39,16,7,0.72,45.5,17.5,2,8,0.39,30,33,17,15,0.54,34.5,28.5,1,4,0,4.5,58.5,0.5,12.51398,376.5125
19,dolphins,HCMStar,1,62,159,20,3,1,3,10,0.25,20,43,2,2,0.87,56.5,6.5,4,122.4,0.00575,0.0131,0.167,1,6.5,4,4,9,0.34,24,39,40,13,0.8,50,13,34,13,0.7,44,19,21,37,0.36,24,39,16,7,0.72,45.5,17.5,2,8,0.39,30,33,17,15,0.54,34.5,28.5,1,4,0,4.5,58.5,1,4.80503,133.21856
19,dolphins,HCMStar,1,62,159,20,3,1,3,10,0.25,20,43,2,2,0.87,56.5,6.5,4,122.4,0.00575,0.0131,0.167,1,6.5,4,4,9,0.34,24,39,40,13,0.8,50,13,34,13,0.7,44,19,21,37,0.36,24,39,16,7,0.72,45.5,17.5,2,8,0.39,30,33,17,15,0.54,34.5,28.5,1,4,0,4.5,58.5,5,0.34768,0.19349
2,dolphins,HCMStar,1,62,159,42,4,0,4,9,0.39,27,36,1,3,0,27,36,4,10.3,0.00483,0.0128,0.167,1,5,6,4,9,0.34,24,39,9,44,0.3,19,44,15,32,0.28,18,45,20,38,0.34,22,41,16,7,0.72,45.5,17.5,2,8,0.39,30,33,6,26,0.08,8.5,54.5,3,2,0.57,47.5,15.5,0.5,6.92499,154.56922
2,dolphins,HCMStar,1,62,159,42,4,0,4,9,0.39,27,36,1,3,0,27,36,4,10.3,0.00483,0.0128,0.167,1,5,6,4,9,0.34,24,39,9,44,0.3,19,44,15,32,0.28,18,45,20,38,0.34,22,41,16,7,0.72,45.5,17.5,2,8,0.39,30,33,6,26,0.08,8.5,54.5,3,2,0.57,47.5,15.5,1,2.80973,30.7434
2,dolphins,HCMStar,1,62,159,42,4,0,4,9,0.39,27,36,1,3,0,27,36,4,10.3,0.00483,0.0128,0.167,1,5,6,4,9,0.34,24,39,9,44,0.3,19,44,15,32,0.28,18,45,20,38,0.34,22,41,16,7,0.72,45.5,17.5,2,8,0.39,30,33,6,26,0.08,8.5,54.5,3,2,0.57,47.5,15.5,5,0.41399,0.70169
20,dolphins,HCMStar,1,62,159,42,9,0,9,4,0.89,56,7,1,3,0,27,36,9,39.1,0.00581,0.0243,0.139,5,6.7,5,9,4,0.87,55.5,7.5,22,31,0.51,32,31,35,12,0.72,45,18,46,12,0.82,51,12,13,10,0.64,41,22,6,4,0.87,56.5,6.5,19,13,0.64,40.5,22.5,2,3,0.13,22,41,0.5,4.35669,67.00711
20,dolphins,HCMStar,1,62,159,42,9,0,9,4,0.89,56,7,1,3,0,27,36,9,39.1,0.00581,0.0243,0.139,5,6.7,5,9,4,0.87,55.5,7.5,22,31,0.51,32,31,35,12,0.72,45,18,46,12,0.82,51,12,13,10,0.64,41,22,6,4,0.87,56.5,6.5,19,13,0.64,40.5,22.5,2,3,0.13,22,41,1,1.92681,17.04883
20,dolphins,HCMStar,1,62,159,42,9,0,9,4,0.89,56,7,1,3,0,27,36,9,39.1,0.00581,0.0243,0.139,5,6.7,5,9,4,0.87,55.5,7.5,22,31,0.51,32,31,35,12,0.72,45,18,46,12,0.82,51,12,13,10,0.64,41,22,6,4,0.87,56.5,6.5,19,13,0.64,40.5,22.5,2,3,0.13,22,41,5,0.32661,0.24516
21,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,48,0.00565,0.0175,0.2,3,6.5,5,6,7,0.56,38.5,24.5,26,27,0.57,36,27,31,16,0.59,38.5,24.5,32,26,0.59,37,26,18,5,0.8,53,10,4,6,0.67,44.5,18.5,17,15,0.54,34.5,28.5,2,3,0.13,22,41,0.5,7.20057,177.53058
21,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,48,0.00565,0.0175,0.2,3,6.5,5,6,7,0.56,38.5,24.5,26,27,0.57,36,27,31,16,0.59,38.5,24.5,32,26,0.59,37,26,18,5,0.8,53,10,4,6,0.67,44.5,18.5,17,15,0.54,34.5,28.5,2,3,0.13,22,41,1,2.79287,65.8779
21,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,48,0.00565,0.0175,0.2,3,6.5,5,6,7,0.56,38.5,24.5,26,27,0.57,36,27,31,16,0.59,38.5,24.5,32,26,0.59,37,26,18,5,0.8,53,10,4,6,0.67,44.5,18.5,17,15,0.54,34.5,28.5,2,3,0.13,22,41,5,0.3354,0.18564
22,dolphins,HCMStar,1,62,159,20,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.0038,0.00516,0,0,7,6,1,12,0,5,58,1,52,0,5.5,57.5,3,44,0.03,3,60,4,54,0.05,4,59,1,22,0,12.5,50.5,1,9,0,12.5,50.5,20,12,0.67,44,19,3,2,0.57,47.5,15.5,0.5,16.20259,478.16666
22,dolphins,HCMStar,1,62,159,20,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.0038,0.00516,0,0,7,6,1,12,0,5,58,1,52,0,5.5,57.5,3,44,0.03,3,60,4,54,0.05,4,59,1,22,0,12.5,50.5,1,9,0,12.5,50.5,20,12,0.67,44,19,3,2,0.57,47.5,15.5,1,14.42804,512.85927
22,dolphins,HCMStar,1,62,159,20,1,0,1,12,0,5.5,57.5,1,3,0,27,36,1,0,0.0038,0.00516,0,0,7,6,1,12,0,5,58,1,52,0,5.5,57.5,3,44,0.03,3,60,4,54,0.05,4,59,1,22,0,12.5,50.5,1,9,0,12.5,50.5,20,12,0.67,44,19,3,2,0.57,47.5,15.5,5,5.78888,302.18908
23,dolphins,HCMStar,1,62,159,42,3,0,3,10,0.25,20,43,1,3,0,27,36,3,24.1,0.00529,0.0104,0,0,5.7,5,3,10,0.25,18.5,44.5,14,39,0.38,24,39,27,20,0.48,30.5,32.5,16,42,0.26,17.5,45.5,1,22,0,12.5,50.5,1,9,0,12.5,50.5,13,19,0.38,25,38,2,3,0.13,22,41,0.5,7.03993,138.04456
23,dolphins,HCMStar,1,62,159,42,3,0,3,10,0.25,20,43,1,3,0,27,36,3,24.1,0.00529,0.0104,0,0,5.7,5,3,10,0.25,18.5,44.5,14,39,0.38,24,39,27,20,0.48,30.5,32.5,16,42,0.26,17.5,45.5,1,22,0,12.5,50.5,1,9,0,12.5,50.5,13,19,0.38,25,38,2,3,0.13,22,41,1,3.53979,80.90429
23,dolphins,HCMStar,1,62,159,42,3,0,3,10,0.25,20,43,1,3,0,27,36,3,24.1,0.00529,0.0104,0,0,5.7,5,3,10,0.25,18.5,44.5,14,39,0.38,24,39,27,20,0.48,30.5,32.5,16,42,0.26,17.5,45.5,1,22,0,12.5,50.5,1,9,0,12.5,50.5,13,19,0.38,25,38,2,3,0.13,22,41,5,0.60414,20.22138
24,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,35.1,0.00565,0.017,0.2,3,8.2,5,6,7,0.56,38.5,24.5,20,33,0.48,30,33,31,16,0.59,38.5,24.5,29,29,0.54,34,29,18,5,0.8,53,10,4,6,0.67,44.5,18.5,27,5,0.87,55,8,2,3,0.13,22,41,0.5,6.2707,153.54095
24,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,35.1,0.00565,0.017,0.2,3,8.2,5,6,7,0.56,38.5,24.5,20,33,0.48,30,33,31,16,0.59,38.5,24.5,29,29,0.54,34,29,18,5,0.8,53,10,4,6,0.67,44.5,18.5,27,5,0.87,55,8,2,3,0.13,22,41,1,2.1449,23.57387
24,dolphins,HCMStar,1,62,159,42,6,0,6,7,0.56,39.5,23.5,1,3,0,27,36,6,35.1,0.00565,0.017,0.2,3,8.2,5,6,7,0.56,38.5,24.5,20,33,0.48,30,33,31,16,0.59,38.5,24.5,29,29,0.54,34,29,18,5,0.8,53,10,4,6,0.67,44.5,18.5,27,5,0.87,55,8,2,3,0.13,22,41,5,0.33857,0.2136
25,dolphins,HCMStar,1,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,11.6,0.005,0.0107,0.333,1,7.3,5,3,10,0.25,18.5,44.5,10,43,0.31,20,43,21,26,0.38,24,39,17,41,0.3,19,44,20,3,0.93,59,4,2,8,0.39,30,33,23,9,0.8,50,13,2,3,0.13,22,41,0.5,12.97752,319.81603
25,dolphins,HCMStar,1,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,11.6,0.005,0.0107,0.333,1,7.3,5,3,10,0.25,18.5,44.5,10,43,0.31,20,43,21,26,0.38,24,39,17,41,0.3,19,44,20,3,0.93,59,4,2,8,0.39,30,33,23,9,0.8,50,13,2,3,0.13,22,41,1,6.33442,206.74391
25,dolphins,HCMStar,1,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,11.6,0.005,0.0107,0.333,1,7.3,5,3,10,0.25,18.5,44.5,10,43,0.31,20,43,21,26,0.38,24,39,17,41,0.3,19,44,20,3,0.93,59,4,2,8,0.39,30,33,23,9,0.8,50,13,2,3,0.13,22,41,5,0.44362,1.72859
26,dolphins,HCMStar,1,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,60,0.00488,0.0131,0.333,1,5.7,5,3,10,0.25,18.5,44.5,29,24,0.62,39,24,17,30,0.31,20,43,21,37,0.36,24,39,20,3,0.93,59,4,2,8,0.39,30,33,13,19,0.38,25,38,2,3,0.13,22,41,0.5,16.62419,562.06885
26,dolphins,HCMStar,1,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,60,0.00488,0.0131,0.333,1,5.7,5,3,10,0.25,18.5,44.5,29,24,0.62,39,24,17,30,0.31,20,43,21,37,0.36,24,39,20,3,0.93,59,4,2,8,0.39,30,33,13,19,0.38,25,38,2,3,0.13,22,41,1,9.65037,376.652
26,dolphins,HCMStar,1,62,159,20,3,0,3,10,0.25,20,43,1,3,0,27,36,3,60,0.00488,0.0131,0.333,1,5.7,5,3,10,0.25,18.5,44.5,29,24,0.62,39,24,17,30,0.31,20,43,21,37,0.36,24,39,20,3,0.93,59,4,2,8,0.39,30,33,13,19,0.38,25,38,2,3,0.13,22,41,5,0.93233,68.03285
27,dolphins,HCMStar,1,62,159,20,5,0,5,8,0.48,32,31,1,3,0,27,36,5,89,0.00515,0.0183,0.2,2,5.2,5,5,8,0.43,30.5,32.5,34,19,0.7,44,19,23,24,0.41,26,37,34,24,0.62,39,24,18,5,0.8,53,10,3,7,0.57,38.5,24.5,8,24,0.2,14.5,48.5,2,3,0.13,22,41,0.5,12.89666,336.94005
27,dolphins,HCMStar,1,62,159,20,5,0,5,8,0.48,32,31,1,3,0,27,36,5,89,0.00515,0.0183,0.2,2,5.2,5,5,8,0.43,30.5,32.5,34,19,0.7,44,19,23,24,0.41,26,37,34,24,0.62,39,24,18,5,0.8,53,10,3,7,0.57,38.5,24.5,8,24,0.2,14.5,48.5,2,3,0.13,22,41,1,6.92982,283.12678
27,dolphins,HCMStar,1,62,159,20,5,0,5,8,0.48,32,31,1,3,0,27,36,5,89,0.00515,0.0183,0.2,2,5.2,5,5,8,0.43,30.5,32.5,34,19,0.7,44,19,23,24,0.41,26,37,34,24,0.62,39,24,18,5,0.8,53,10,3,7,0.57,38.5,24.5,8,24,0.2,14.5,48.5,2,3,0.13,22,41,5,0.38036,0.24283
28,dolphins,HCMStar,1,62,159,42,4,1,4,9,0.39,27,36,2,2,0.87,56.5,6.5,5,121.9,0.00625,0.0148,0.4,4,7.8,4,5,8,0.43,30.5,32.5,39,14,0.79,49,14,39,8,0.84,52.5,10.5,24,34,0.44,28,35,21,2,0.98,61,2,5,5,0.77,50.5,12.5,26,6,0.85,53,10,1,4,0,4.5,58.5,0.5,7.45747,166.32769
28,dolphins,HCMStar,1,62,159,42,4,1,4,9,0.39,27,36,2,2,0.87,56.5,6.5,5,121.9,0.00625,0.0148,0.4,4,7.8,4,5,8,0.43,30.5,32.5,39,14,0.79,49,14,39,8,0.84,52.5,10.5,24,34,0.44,28,35,21,2,0.98,61,2,5,5,0.77,50.5,12.5,26,6,0.85,53,10,1,4,0,4.5,58.5,1,2.89111,100.92354
