name,graphName,type,version,totalNodes,totalEdges,communitySize,intra-degree,inter-degree,intra-degree_denseRank,intra-degree_reverseDenseRank,intra-degree_percentRank,intra-degree_averageRank,intra-degree_reverseAverageRank,inter-degree_denseRank,inter-degree_reverseDenseRank,inter-degree_percentRank,inter-degree_averageRank,inter-degree_reverseAverageRank,degree,betweenness,closeness,pageRank,transitivity,triangleCount,knn,eccentricity,degree_denseRank,degree_reverseDenseRank,degree_percentRank,degree_averageRank,degree_reverseAverageRank,betweenness_denseRank,betweenness_reverseDenseRank,betweenness_percentRank,betweenness_averageRank,betweenness_reverseAverageRank,closeness_denseRank,closeness_reverseDenseRank,closeness_percentRank,closeness_averageRank,closeness_reverseAverageRank,pageRank_denseRank,pageRank_reverseDenseRank,pageRank_percentRank,pageRank_averageRank,pageRank_reverseAverageRank,transitivity_denseRank,transitivity_reverseDenseRank,transitivity_percentRank,transitivity_averageRank,transitivity_reverseAverageRank,triangleCount_denseRank,triangleCount_reverseDenseRank,triangleCount_percentRank,triangleCount_averageRank,triangleCount_reverseAverageRank,knn_denseRank,knn_reverseDenseRank,knn_percentRank,knn_averageRank,knn_reverseAverageRank,eccentricity_denseRank,eccentricity_reverseDenseRank,eccentricity_percentRank,eccentricity_averageRank,eccentricity_reverseAverageRank,tau,sentinel,sentinelVar
11,karate,HCMStar,1,34,78,16,1,0,1,10,0,1.5,33.5,1,4,0,11,24,1,0,0.0068,0.014,0,0,2,6,1,11,0,1,34,1,28,0,4,31,1,25,0,1,34,2,33,0.03,2,33,1,12,0,7.5,27.5,1,6,0,7.5,27.5,1,18,0,1,34,3,1,0.85,31.5,3.5,1,7.09055,84.1764
11,karate,HCMStar,1,34,78,16,1,0,1,10,0,1.5,33.5,1,4,0,11,24,1,0,0.0068,0.014,0,0,2,6,1,11,0,1,34,1,28,0,4,31,1,25,0,1,34,2,33,0.03,2,33,1,12,0,7.5,27.5,1,6,0,7.5,27.5,1,18,0,1,34,3,1,0.85,31.5,3.5,5,4.36205,65.94134
12,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,3.7,0.0102,0.0161,0,0,4.5,4,2,10,0.03,7,28,8,21,0.39,14,21,6,20,0.18,7,28,9,26,0.24,9,26,1,12,0,7.5,27.5,1,6,0,7.5,27.5,7,12,0.3,11,24,1,3,0,6,29,0.5,10.90866,182.13028
12,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,3.7,0.0102,0.0161,0,0,4.5,4,2,10,0.03,7,28,8,21,0.39,14,21,6,20,0.18,7,28,9,26,0.24,9,26,1,12,0,7.5,27.5,1,6,0,7.5,27.5,7,12,0.3,11,24,1,3,0,6,29,1,6.79642,168.17289
12,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,3.7,0.0102,0.0161,0,0,4.5,4,2,10,0.03,7,28,8,21,0.39,14,21,6,20,0.18,7,28,9,26,0.24,9,26,1,12,0,7.5,27.5,1,6,0,7.5,27.5,7,12,0.3,11,24,1,3,0,6,29,5,1.08994,24.0255
13,karate,HCMStar,1,34,78,16,4,1,4,7,0.64,24,11,2,3,0.64,26,9,5,50.9,0.013,0.034,0.1,1,4.4,4,5,7,0.73,26,9,23,6,0.85,29,6,18,8,0.79,27,8,27,8,0.79,27,8,7,6,0.58,20,15,2,5,0.42,19.5,15.5,6,13,0.27,10,25,1,3,0,6,29,0.5,4.20279,29.9788
13,karate,HCMStar,1,34,78,16,4,1,4,7,0.64,24,11,2,3,0.64,26,9,5,50.9,0.013,0.034,0.1,1,4.4,4,5,7,0.73,26,9,23,6,0.85,29,6,18,8,0.79,27,8,27,8,0.79,27,8,7,6,0.58,20,15,2,5,0.42,19.5,15.5,6,13,0.27,10,25,1,3,0,6,29,1,1.87913,10.97611
13,karate,HCMStar,1,34,78,16,4,1,4,7,0.64,24,11,2,3,0.64,26,9,5,50.9,0.013,0.034,0.1,1,4.4,4,5,7,0.73,26,9,23,6,0.85,29,6,18,8,0.79,27,8,27,8,0.79,27,8,7,6,0.58,20,15,2,5,0.42,19.5,15.5,6,13,0.27,10,25,1,3,0,6,29,5,0.40174,0.2681
14,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0108,0.0146,1,1,7,5,2,10,0.03,7,28,1,28,0,4,31,10,16,0.36,14,21,6,29,0.15,6,29,12,1,0.94,33,2,2,5,0.42,19.5,15.5,15,4,0.73,27,8,2,2,0.33,20,15,0.5,9.11192,152.23239
14,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0108,0.0146,1,1,7,5,2,10,0.03,7,28,1,28,0,4,31,10,16,0.36,14,21,6,29,0.15,6,29,12,1,0.94,33,2,2,5,0.42,19.5,15.5,15,4,0.73,27,8,2,2,0.33,20,15,1,5.44588,101.56114
14,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0108,0.0146,1,1,7,5,2,10,0.03,7,28,1,28,0,4,31,10,16,0.36,14,21,6,29,0.15,6,29,12,1,0.94,33,2,2,5,0.42,19.5,15.5,15,4,0.73,27,8,2,2,0.33,20,15,5,0.68882,12.15093
15,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,1.1,0.00847,0.0184,0,0,2.5,6,2,10,0.03,7,28,5,24,0.3,11,24,2,24,0.03,2,33,11,24,0.3,11,24,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,3,1,0.85,31.5,3.5,0.5,9.57621,149.69739
15,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,1.1,0.00847,0.0184,0,0,2.5,6,2,10,0.03,7,28,5,24,0.3,11,24,2,24,0.03,2,33,11,24,0.3,11,24,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,3,1,0.85,31.5,3.5,1,8.7714,229.49392
15,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,1.1,0.00847,0.0184,0,0,2.5,6,2,10,0.03,7,28,5,24,0.3,11,24,2,24,0.03,2,33,11,24,0.3,11,24,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,3,1,0.85,31.5,3.5,5,1.42685,15.59765
16,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0112,0.0137,1,1,7.5,4,2,10,0.03,7,28,1,28,0,4,31,13,13,0.55,19.5,15.5,1,34,0,1,34,12,1,0.94,33,2,2,5,0.42,19.5,15.5,16,3,0.88,30.5,4.5,1,3,0,6,29,0.5,9.46713,184.15912
16,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0112,0.0137,1,1,7.5,4,2,10,0.03,7,28,1,28,0,4,31,13,13,0.55,19.5,15.5,1,34,0,1,34,12,1,0.94,33,2,2,5,0.42,19.5,15.5,16,3,0.88,30.5,4.5,1,3,0,6,29,1,7.02234,192.2214
16,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0112,0.0137,1,1,7.5,4,2,10,0.03,7,28,1,28,0,4,31,13,13,0.55,19.5,15.5,1,34,0,1,34,12,1,0.94,33,2,2,5,0.42,19.5,15.5,16,3,0.88,30.5,4.5,1,3,0,6,29,5,0.84151,25.52952
17,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,2.9,0.0108,0.015,0,0,7,5,2,10,0.03,7,28,7,22,0.36,13,22,10,16,0.36,14,21,7,28,0.18,7,28,1,12,0,7.5,27.5,1,6,0,7.5,27.5,15,4,0.73,27,8,2,2,0.33,20,15,0.5,5.44256,62.25764
17,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,2.9,0.0108,0.015,0,0,7,5,2,10,0.03,7,28,7,22,0.36,13,22,10,16,0.36,14,21,7,28,0.18,7,28,1,12,0,7.5,27.5,1,6,0,7.5,27.5,15,4,0.73,27,8,2,2,0.33,20,15,1,3.39927,52.28231
17,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,2.9,0.0108,0.015,0,0,7,5,2,10,0.03,7,28,7,22,0.36,13,22,10,16,0.36,14,21,7,28,0.18,7,28,1,12,0,7.5,27.5,1,6,0,7.5,27.5,15,4,0.73,27,8,2,2,0.33,20,15,5,0.66196,3.31545
18,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,7,0.00917,0.018,0,0,2.5,5,2,10,0.03,7,28,9,20,0.42,15,20,4,22,0.12,5,30,10,25,0.27,10,25,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,2,2,0.33,20,15,0.5,9.26122,135.40825
18,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,7,0.00917,0.018,0,0,2.5,5,2,10,0.03,7,28,9,20,0.42,15,20,4,22,0.12,5,30,10,25,0.27,10,25,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,2,2,0.33,20,15,1,7.61059,134.75611
18,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,7,0.00917,0.018,0,0,2.5,5,2,10,0.03,7,28,9,20,0.42,15,20,4,22,0.12,5,30,10,25,0.27,10,25,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,2,2,0.33,20,15,5,1.45466,30.29904
19,karate,HCMStar,1,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,9.1,0.0108,0.0211,0,0,4,4,3,9,0.36,15.5,19.5,10,19,0.45,16,19,10,16,0.36,14,21,15,20,0.42,15,20,1,12,0,7.5,27.5,1,6,0,7.5,27.5,4,15,0.15,7,28,1,3,0,6,29,0.5,4.51396,45.2945
19,karate,HCMStar,1,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,9.1,0.0108,0.0211,0,0,4,4,3,9,0.36,15.5,19.5,10,19,0.45,16,19,10,16,0.36,14,21,15,20,0.42,15,20,1,12,0,7.5,27.5,1,6,0,7.5,27.5,4,15,0.15,7,28,1,3,0,6,29,1,2.81369,34.85876
19,karate,HCMStar,1,34,78,16,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,9.1,0.0108,0.0211,0,0,4,4,3,9,0.36,15.5,19.5,10,19,0.45,16,19,10,16,0.36,14,21,15,20,0.42,15,20,1,12,0,7.5,27.5,1,6,0,7.5,27.5,4,15,0.15,7,28,1,3,0,6,29,5,0.46011,0.34668
2,karate,HCMStar,1,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,69,0.0141,0.057,0.0667,3,4.6,5,8,4,0.91,31,4,25,4,0.91,31,4,22,4,0.91,31,4,31,4,0.91,31,4,5,8,0.52,18,17,4,3,0.85,30,5,8,11,0.33,12,23,2,2,0.33,20,15,0.5,3.41742,25.24346
2,karate,HCMStar,1,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,69,0.0141,0.057,0.0667,3,4.6,5,8,4,0.91,31,4,25,4,0.91,31,4,22,4,0.91,31,4,31,4,0.91,31,4,5,8,0.52,18,17,4,3,0.85,30,5,8,11,0.33,12,23,2,2,0.33,20,15,1,1.67471,10.55727
2,karate,HCMStar,1,34,78,16,5,5,5,6,0.79,28,7,4,1,1,34,1,10,69,0.0141,0.057,0.0667,3,4.6,5,8,4,0.91,31,4,25,4,0.91,31,4,22,4,0.91,31,4,31,4,0.91,31,4,5,8,0.52,18,17,4,3,0.85,30,5,8,11,0.33,12,23,2,2,0.33,20,15,5,0.34475,0.27215
20,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0.3,0.0087,0.016,0,0,3,6,2,10,0.03,7,28,2,27,0.21,8,27,3,23,0.06,3.5,31.5,8,27,0.21,8,27,1,12,0,7.5,27.5,1,6,0,7.5,27.5,3,16,0.12,5,30,3,1,0.85,31.5,3.5,0.5,12.61479,292.2145
20,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0.3,0.0087,0.016,0,0,3,6,2,10,0.03,7,28,2,27,0.21,8,27,3,23,0.06,3.5,31.5,8,27,0.21,8,27,1,12,0,7.5,27.5,1,6,0,7.5,27.5,3,16,0.12,5,30,3,1,0.85,31.5,3.5,1,9.21536,278.26943
20,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0.3,0.0087,0.016,0,0,3,6,2,10,0.03,7,28,2,27,0.21,8,27,3,23,0.06,3.5,31.5,8,27,0.21,8,27,1,12,0,7.5,27.5,1,6,0,7.5,27.5,3,16,0.12,5,30,3,1,0.85,31.5,3.5,5,1.19508,25.90852
21,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,32,0.0087,0.0226,0,0,2.5,5,2,10,0.03,7,28,20,9,0.76,26,9,3,23,0.06,3.5,31.5,18,17,0.52,18,17,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,2,2,0.33,20,15,0.5,8.22386,121.55958
21,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,32,0.0087,0.0226,0,0,2.5,5,2,10,0.03,7,28,20,9,0.76,26,9,3,23,0.06,3.5,31.5,18,17,0.52,18,17,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,2,2,0.33,20,15,1,5.61898,78.31444
21,karate,HCMStar,1,34,78,16,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,32,0.0087,0.0226,0,0,2.5,5,2,10,0.03,7,28,20,9,0.76,26,9,3,23,0.06,3.5,31.5,18,17,0.52,18,17,1,12,0,7.5,27.5,1,6,0,7.5,27.5,2,17,0.03,3,32,2,2,0.33,20,15,5,2.2519,34.70248
22,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0103,0.0144,1,1,7,6,2,10,0.03,7,28,1,28,0,4,31,7,19,0.21,8,27,5,30,0.12,5,30,12,1,0.94,33,2,2,5,0.42,19.5,15.5,15,4,0.73,27,8,3,1,0.85,31.5,3.5,0.5,8.13894,131.4665
22,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0103,0.0144,1,1,7,6,2,10,0.03,7,28,1,28,0,4,31,7,19,0.21,8,27,5,30,0.12,5,30,12,1,0.94,33,2,2,5,0.42,19.5,15.5,15,4,0.73,27,8,3,1,0.85,31.5,3.5,1,5.11268,91.07968
22,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0103,0.0144,1,1,7,6,2,10,0.03,7,28,1,28,0,4,31,7,19,0.21,8,27,5,30,0.12,5,30,12,1,0.94,33,2,2,5,0.42,19.5,15.5,15,4,0.73,27,8,3,1,0.85,31.5,3.5,5,1.07952,27.05732
23,karate,HCMStar,1,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,1,0.0105,0.031,0.2,2,5.3,6,5,7,0.73,26,9,4,25,0.27,10,25,8,18,0.24,9,26,26,9,0.76,26,9,10,3,0.7,24.5,10.5,3,4,0.73,26.5,8.5,11,8,0.48,18,17,3,1,0.85,31.5,3.5,0.5,5.29674,53.54379
23,karate,HCMStar,1,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,1,0.0105,0.031,0.2,2,5.3,6,5,7,0.73,26,9,4,25,0.27,10,25,8,18,0.24,9,26,26,9,0.76,26,9,10,3,0.7,24.5,10.5,3,4,0.73,26.5,8.5,11,8,0.48,18,17,3,1,0.85,31.5,3.5,1,3.44381,49.56971
23,karate,HCMStar,1,34,78,18,5,0,5,6,0.79,28,7,1,4,0,11,24,5,1,0.0105,0.031,0.2,2,5.3,6,5,7,0.73,26,9,4,25,0.27,10,25,8,18,0.24,9,26,26,9,0.76,26,9,10,3,0.7,24.5,10.5,3,4,0.73,26.5,8.5,11,8,0.48,18,17,3,1,0.85,31.5,3.5,5,0.59106,7.76781
24,karate,HCMStar,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,10.2,0.011,0.0214,0.333,1,5.3,5,3,9,0.36,15.5,19.5,11,18,0.48,17,18,11,15,0.45,16,19,16,19,0.45,16,19,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,11,8,0.48,18,17,2,2,0.33,20,15,0.5,7.94089,107.57053
24,karate,HCMStar,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,10.2,0.011,0.0214,0.333,1,5.3,5,3,9,0.36,15.5,19.5,11,18,0.48,17,18,11,15,0.45,16,19,16,19,0.45,16,19,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,11,8,0.48,18,17,2,2,0.33,20,15,1,4.64288,79.18537
24,karate,HCMStar,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,10.2,0.011,0.0214,0.333,1,5.3,5,3,9,0.36,15.5,19.5,11,18,0.48,17,18,11,15,0.45,16,19,16,19,0.45,16,19,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,11,8,0.48,18,17,2,2,0.33,20,15,5,0.36999,1.0958
25,karate,HCMStar,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,24.2,0.0106,0.0222,0.333,1,5.3,6,3,9,0.36,15.5,19.5,18,11,0.7,24,11,9,17,0.27,11,24,17,18,0.48,17,18,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,11,8,0.48,18,17,3,1,0.85,31.5,3.5,0.5,6.74498,114.78513
25,karate,HCMStar,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,24.2,0.0106,0.0222,0.333,1,5.3,6,3,9,0.36,15.5,19.5,18,11,0.7,24,11,9,17,0.27,11,24,17,18,0.48,17,18,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,11,8,0.48,18,17,3,1,0.85,31.5,3.5,1,4.35917,62.58473
25,karate,HCMStar,1,34,78,18,3,0,3,8,0.42,18,17,1,4,0,11,24,3,24.2,0.0106,0.0222,0.333,1,5.3,6,3,9,0.36,15.5,19.5,18,11,0.7,24,11,9,17,0.27,11,24,17,18,0.48,17,18,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,11,8,0.48,18,17,3,1,0.85,31.5,3.5,5,0.65011,4.80646
26,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0101,0.0143,0,0,8,5,2,10,0.03,7,28,1,28,0,4,31,5,21,0.15,6,29,4,31,0.09,4,31,1,12,0,7.5,27.5,1,6,0,7.5,27.5,18,1,0.97,33.5,1.5,2,2,0.33,20,15,0.5,6.47326,82.44837
26,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0101,0.0143,0,0,8,5,2,10,0.03,7,28,1,28,0,4,31,5,21,0.15,6,29,4,31,0.09,4,31,1,12,0,7.5,27.5,1,6,0,7.5,27.5,18,1,0.97,33.5,1.5,2,2,0.33,20,15,1,4.00406,52.69849
26,karate,HCMStar,1,34,78,18,2,0,2,9,0.06,8.5,26.5,1,4,0,11,24,2,0,0.0101,0.0143,0,0,8,5,2,10,0.03,7,28,1,28,0,4,31,5,21,0.15,6,29,4,31,0.09,4,31,1,12,0,7.5,27.5,1,6,0,7.5,27.5,18,1,0.97,33.5,1.5,2,2,0.33,20,15,5,1.09212,20.49997
27,karate,HCMStar,1,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,22.3,0.0114,0.026,0,0,6,5,4,8,0.55,21.5,13.5,17,12,0.67,23,12,14,12,0.61,21.5,13.5,21,14,0.61,21,14,1,12,0,7.5,27.5,1,6,0,7.5,27.5,13,6,0.61,22,13,2,2,0.33,20,15,0.5,6.59156,89.20203
27,karate,HCMStar,1,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,22.3,0.0114,0.026,0,0,6,5,4,8,0.55,21.5,13.5,17,12,0.67,23,12,14,12,0.61,21.5,13.5,21,14,0.61,21,14,1,12,0,7.5,27.5,1,6,0,7.5,27.5,13,6,0.61,22,13,2,2,0.33,20,15,1,3.75208,72.23542
27,karate,HCMStar,1,34,78,18,3,1,3,8,0.42,18,17,2,3,0.64,26,9,4,22.3,0.0114,0.026,0,0,6,5,4,8,0.55,21.5,13.5,17,12,0.67,23,12,14,12,0.61,21.5,13.5,21,14,0.61,21,14,1,12,0,7.5,27.5,1,6,0,7.5,27.5,13,6,0.61,22,13,2,2,0.33,20,15,5,0.28366,0.16176
28,karate,HCMStar,1,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,14.1,0.0119,0.0204,0.333,1,6.7,5,3,9,0.36,15.5,19.5,14,15,0.58,20,15,16,10,0.7,24.5,10.5,14,21,0.39,14,21,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,14,5,0.7,24,11,2,2,0.33,20,15,0.5,8.62595,158.88305
28,karate,HCMStar,1,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,14.1,0.0119,0.0204,0.333,1,6.7,5,3,9,0.36,15.5,19.5,14,15,0.58,20,15,16,10,0.7,24.5,10.5,14,21,0.39,14,21,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,14,5,0.7,24,11,2,2,0.33,20,15,1,5.42764,148.14046
28,karate,HCMStar,1,34,78,18,2,1,2,9,0.06,8.5,26.5,2,3,0.64,26,9,3,14.1,0.0119,0.0204,0.333,1,6.7,5,3,9,0.36,15.5,19.5,14,15,0.58,20,15,16,10,0.7,24.5,10.5,14,21,0.39,14,21,11,2,0.76,28.5,6.5,2,5,0.42,19.5,15.5,14,5,0.7,24,11,2,2,0.33,20,15,5,0.55977,8.82902
29,karate,HCMStar,1,34,78,18,4,0,4,7,0.64,24,11,1,4,0,11,24,4,0,0.0111,0.0236,0.167,1,7.5,5,4,8,0.55,21.5,13.5,1,28,0,4,31,12,14,0.48,17.5,17.5,19,16,0.55,19,16,9,4,0.64,22.5,12.5,2,5,0.42,19.5,15.5,16,3,0.88,30.5,4.5,2,2,0.33,20,15,0.5,5.9281,65.65717
